,profile_curvature
6639,6.0231723e-06
6640,6.471211e-06
6641,2.7061317e-06
6642,9.58562e-07
6643,1.1209748e-06
6644,4.9464386e-08
6645,-2.7158098e-05
6646,-4.7783615e-05
6647,-6.506995e-05
6648,-0.00017286302
6649,-0.002588565
6650,-0.00042844843
6651,-5.0777344e-05
6652,3.0259363e-05
6653,0.000132664
6654,0.00023309224
6655,0.00022697936
6656,6.634375e-05
6657,-1.784522e-05
6658,-0.00015329344
6659,-8.698286e-05
6660,-2.5363175e-05
6661,5.3109572e-05
6662,0.0002982152
6663,0.0010582453
6664,0.00031052364
6665,1.33430785e-05
6666,-5.5449047e-05
6667,-0.00012332869
6668,-9.67784e-05
6669,3.3565917e-05
6670,0.00050880905
6671,0.00031428976
6672,-2.0501213e-07
6673,-0.009395241
6674,0.103374854
6675,0.0013370509
6676,0.0018936725
6677,0.0016038758
6678,0.00024827034
6679,5.4202887e-05
6680,-1.015244e-05
6681,-4.779124e-05
6682,-0.00013696389
6683,-0.0005604481
6684,-0.0046342905
6685,-0.006358886
6686,-0.0015967542
6687,-0.00084722054
6688,-0.00044366665
6689,-0.00026167583
6690,-0.0001355523
6691,-3.6362395e-05
6692,2.595216e-05
6693,3.7967948e-05
6694,3.610078e-06
6695,-1.9800042e-05
6696,-3.647784e-05
6697,-2.5204117e-05
6698,-4.32488e-06
6699,-5.5220416e-06
6700,5.630302e-06
6701,-1.7489255e-06
6702,-9.62834e-06
6703,-5.0057956e-06
6704,-1.4162816e-05
6705,-1.562012e-05
6706,-1.0989948e-05
6707,-8.265228e-06
6708,3.3772258e-06
6709,4.0422634e-05
6710,0.00022066137
6711,0.0040752343
6712,0.012149089
6713,0.00027277184
6714,2.843956e-05
6715,-1.3666478e-05
6716,-2.5172209e-05
6717,-6.2457275e-06
6718,1.1030107e-05
6719,2.3391922e-05
6720,1.2603967e-05
6721,-3.1018342e-05
6722,-2.863046e-05
6723,-2.6800471e-05
6724,-2.9748013e-05
6725,-2.254279e-05
6726,-2.6186091e-05
6727,-0.00012276512
6728,-0.00058736047
6729,0.0067714173
6730,-0.0018582618
6731,-0.0029949222
6732,-0.0031044285
6733,-0.0012372219
6734,-0.00018298865
6735,-5.543683e-05
6736,-1.7742479e-05
6737,-3.8061416e-06
6738,-3.822728e-07
6739,4.1402535e-07
6740,-5.912273e-07
6741,-2.0361022e-06
6742,-1.5446537e-06
6743,-2.342923e-06
6744,-3.0886972e-06
6745,-4.027048e-06
6746,-4.802005e-06
6747,-9.969569e-07
6748,8.4108915e-06
6749,1.3057026e-05
6750,7.794298e-06
6751,6.9350754e-06
6752,1.1679325e-05
6753,1.35515775e-05
6754,1.3303157e-05
6755,1.2560401e-05
6756,1.0138683e-05
6757,3.3515037e-06
6758,-3.8571616e-06
6759,-9.49374e-06
6760,-1.4253277e-05
6761,-2.0081852e-05
6762,-2.3555247e-05
6763,-2.7957767e-05
6764,-2.84304e-05
6765,-1.801645e-05
6766,-3.097715e-05
6767,-1.32160285e-05
6768,-4.8447046e-06
6769,-1.9610216e-06
6770,-5.539621e-07
6771,7.0916775e-07
6772,1.921704e-06
6773,6.5300264e-06
6774,1.90419e-05
6775,3.836246e-05
6776,4.4560245e-05
6777,2.9451081e-05
6778,6.6227135e-06
6779,4.0440426e-07
6780,-3.2549792e-06
6781,-1.4687218e-05
6782,-7.998532e-05
6783,8.8249835e-05
6784,0.00017780482
6785,1.7813363e-06
6786,2.9919e-06
6787,6.332116e-08
6788,-3.1669233e-06
6789,-1.6764812e-06
6790,9.838205e-07
6791,1.1376786e-06
6792,1.2809235e-06
6793,9.654806e-07
6794,-9.3283643e-07
6795,-2.5556483e-06
6796,-1.3715467e-06
6797,1.8503457e-06
6798,1.02028725e-05
6799,8.3755505e-05
6800,-0.0009783212
6801,0.00010211048
6802,1.0013287e-05
6803,1.9539243e-06
6804,-1.8959021e-08
6805,-1.3957414e-06
6806,-2.4309331e-06
6807,-2.4514043e-06
6808,-1.8493855e-06
6809,-1.0782385e-06
6810,-5.32402e-07
6811,-2.509466e-07
6812,-6.793135e-08
6813,1.9203215e-07
6814,6.8189615e-07
6815,1.6919374e-06
6816,3.1325058e-06
6817,2.3196783e-06
6818,7.4649313e-07
6819,7.261888e-07
6820,1.2622086e-06
6821,2.0729522e-06
6822,4.0379964e-06
6823,6.1744267e-06
6824,7.639274e-06
6825,7.928331e-06
6826,7.0635056e-06
6827,5.655398e-06
6828,4.4205444e-06
6829,3.4088266e-06
6830,3.3520396e-06
6831,4.248805e-06
6832,6.3110447e-06
6833,1.1181209e-05
6834,2.6957829e-05
6835,0.00011970589
6836,3.088449e-05
6837,3.5191257e-05
6838,3.3921166e-05
6839,2.1214433e-05
6840,1.690884e-05
6841,1.2782098e-05
6842,7.966947e-06
6843,5.1158077e-06
6844,2.720846e-06
6845,7.367518e-06
6846,7.3107544e-06
6847,2.1700212e-06
6848,2.5815123e-07
6849,6.5105115e-07
6850,4.6502578e-08
6851,-5.4633697e-06
6852,-1.3118276e-05
6853,-2.4673096e-05
6854,-7.383321e-05
6855,-0.0007475739
6856,0.00013983318
6857,-0.00022067191
6858,-3.0416611e-05
6859,6.713569e-05
6860,0.00018325941
6861,8.096916e-05
6862,-2.4936322e-05
6863,-3.345399e-05
6864,-0.00019160562
6865,-0.00014549818
6866,-5.580162e-05
6867,1.0903102e-05
6868,7.504079e-05
6869,0.00018570569
6870,0.0001868264
6871,1.613811e-05
6872,-3.8650734e-05
6873,-7.5831784e-05
6874,-3.6363304e-05
6875,0.00010000482
6876,0.00020071138
6877,7.938974e-05
6878,-0.0001065242
6879,-0.0014605433
6880,0.015434812
6881,0.011151592
6882,0.019445604
6883,0.02282536
6884,0.0007687695
6885,0.00010869619
6886,-2.0156788e-06
6887,-5.718525e-05
6888,-0.0001695244
6889,-0.0007667032
6890,-0.020251874
6891,-0.0046168906
6892,-0.00097300665
6893,-0.0004993857
6894,-0.00028166344
6895,-0.00015015165
6896,-8.9770074e-05
6897,-6.0066464e-05
6898,-3.8889597e-05
6899,-8.376142e-06
6900,5.0263448e-06
6901,1.7511393e-05
6902,1.1759194e-05
6903,-1.1406436e-05
6904,-6.1121036e-06
6905,-2.3580038e-05
6906,-6.3407397e-06
6907,-1.4447558e-05
6908,-2.1106845e-05
6909,-1.2072334e-05
6910,-1.4589168e-05
6911,-1.4916245e-05
6912,-8.009651e-06
6913,-6.1934484e-06
6914,1.58331e-06
6915,2.0970692e-05
6916,0.00011573121
6917,0.00084570056
6918,0.0016684243
6919,0.0001661273
6920,8.155638e-06
6921,-2.8750575e-05
6922,-4.463515e-05
6923,-1.8981173e-05
6924,2.0684836e-05
6925,9.0965805e-06
6926,-3.393151e-05
6927,-2.6816037e-05
6928,-1.8392986e-05
6929,-1.5575888e-05
6930,-1.7348015e-05
6931,-1.734727e-05
6932,-3.4076693e-05
6933,-9.638085e-05
6934,-0.00015256266
6935,-0.0002411873
6936,-0.00046598059
6937,-0.0008644482
6938,-0.0007577657
6939,-0.000119129654
6940,-2.6700412e-05
6941,-8.21081e-06
6942,-1.2462618e-06
6943,1.6954347e-06
6944,3.938617e-06
6945,6.9211787e-06
6946,5.784258e-06
6947,2.669805e-06
6948,2.0273894e-06
6949,2.1962567e-06
6950,2.3370546e-06
6951,1.5857527e-06
6952,5.0654097e-07
6953,3.2096216e-06
6954,1.3655982e-05
6955,2.5467069e-05
6956,1.7533033e-05
6957,9.427168e-06
6958,1.40331495e-05
6959,1.7014327e-05
6960,1.3687819e-05
6961,5.1216566e-06
6962,5.7023126e-06
6963,3.3748597e-06
6964,-6.635731e-07
6965,-2.7355618e-06
6966,-3.4766797e-06
6967,-4.676977e-06
6968,-6.1528845e-06
6969,-8.577394e-06
6970,-1.1417532e-05
6971,-1.0239306e-05
6972,-1.31516335e-05
6973,-1.0899397e-05
6974,-5.618028e-06
6975,-3.7568566e-06
6976,-3.1541542e-06
6977,-1.9051865e-06
6978,-1.0570283e-06
6979,1.2830895e-06
6980,5.6378112e-06
6981,8.374031e-06
6982,8.222811e-06
6983,1.797123e-06
6984,-1.9577965e-06
6985,-2.2079205e-06
6986,-9.029241e-07
6987,-3.9209863e-06
6988,-4.2003485e-05
6989,-4.796923e-05
6990,0.00011813852
6991,1.2766537e-05
6992,1.0095522e-05
6993,4.0542714e-06
6994,-1.3431352e-07
6995,6.85683e-07
6996,3.4615343e-06
6997,3.9139813e-06
6998,3.7373686e-06
6999,2.167377e-06
7000,-1.5958555e-06
7001,-3.6398535e-06
7002,-1.5804318e-06
7003,2.7635162e-06
7004,1.3260654e-05
7005,0.00010253178
7006,-0.0017678079
7007,0.00010344888
7008,1.3046679e-05
7009,3.2072967e-06
7010,9.197882e-07
7011,1.3950364e-07
7012,-5.3426362e-08
7013,3.2989732e-08
7014,2.3392278e-07
7015,6.213087e-07
7016,1.0087206e-06
7017,1.258404e-06
7018,1.4778539e-06
7019,1.7209343e-06
7020,2.3600467e-06
7021,4.3913865e-06
7022,7.068828e-06
7023,2.399631e-06
7024,-2.9105598e-07
7025,6.2545354e-07
7026,2.4368069e-06
7027,5.0623744e-06
7028,1.2502973e-05
7029,2.3092594e-05
7030,5.1062703e-05
7031,0.000104911815
7032,0.00016512767
7033,0.00012134192
7034,6.632838e-05
7035,2.3759369e-05
7036,1.5310548e-05
7037,3.8121387e-05
7038,7.946249e-05
7039,0.00019287228
7040,0.0003937882
7041,0.00035748654
7042,2.9410648e-05
7043,8.165012e-06
7044,4.9888977e-06
7045,3.5766382e-06
7046,2.7861759e-06
7047,2.7800754e-06
7048,3.1393986e-06
7049,4.316824e-06
7050,6.438607e-06
7051,9.760827e-06
7052,1.12928465e-05
7053,2.8905185e-06
7054,-9.91092e-07
7055,-5.710904e-07
7056,8.9802565e-09
7057,3.7099257e-06
7058,-1.9511972e-06
7059,-1.0062156e-05
7060,-3.3606222e-05
7061,-0.0001782932
7062,-0.0014834965
7063,-0.0024006045
7064,-0.00028695172
7065,-4.564075e-05
7066,0.00012109984
7067,-4.7199133e-05
7068,-3.8268834e-05
7069,1.672413e-05
7070,-9.86217e-05
7071,-0.00012118257
7072,-5.693871e-05
7073,-8.378124e-07
7074,2.9873565e-05
7075,3.8359e-05
7076,3.308163e-05
7077,-5.9275425e-07
7078,-1.7641863e-05
7079,-1.3921846e-05
7080,3.320367e-06
7081,3.9200146e-05
7082,5.849809e-05
7083,2.3958464e-05
7084,-3.6374986e-05
7085,1.6922073e-05
7086,0.000360923
7087,0.00094884034
7088,0.0013546671
7089,0.0031673538
7090,0.0010352198
7091,0.00016987699
7092,7.569109e-06
7093,-5.5817847e-05
7094,-0.00015813678
7095,-0.0006970854
7096,-0.027905859
7097,-0.0033199692
7098,-0.0007105515
7099,-0.0003596647
7100,-0.00019818862
7101,-9.873651e-05
7102,-5.872613e-05
7103,-6.2898835e-05
7104,-6.2178005e-05
7105,-5.010258e-05
7106,-4.2473403e-05
7107,-3.7946164e-05
7108,-3.251416e-05
7109,-2.7027216e-05
7110,-3.180558e-05
7111,-4.1385385e-05
7112,-1.1332068e-05
7113,8.589188e-06
7114,-2.1083622e-05
7115,-2.1980242e-05
7116,-2.6781001e-05
7117,-2.8787968e-05
7118,-1.641386e-05
7119,-7.899794e-06
7120,1.2637169e-06
7121,1.3924639e-05
7122,4.064298e-05
7123,-0.0002274713
7124,-5.7699952e-05
7125,9.315695e-05
7126,-1.1586055e-06
7127,-3.4957095e-05
7128,-4.7585556e-05
7129,-4.023179e-05
7130,-1.616698e-05
7131,-3.7885435e-05
7132,-3.5288267e-05
7133,-1.2992281e-05
7134,-6.9436824e-06
7135,-6.2370646e-06
7136,-9.269471e-06
7137,-1.3776074e-05
7138,-1.4525667e-05
7139,-1.6961865e-05
7140,-2.1935892e-05
7141,-3.207017e-05
7142,-4.736658e-05
7143,-6.6035e-05
7144,-6.922145e-05
7145,-2.0225412e-05
7146,-3.875578e-06
7147,-6.5871706e-07
7148,1.9374004e-06
7149,4.2887377e-06
7150,8.112748e-06
7151,1.4385489e-05
7152,1.5750571e-05
7153,9.874762e-06
7154,5.9035788e-06
7155,4.690542e-06
7156,4.5487504e-06
7157,3.1769916e-06
7158,1.9985152e-06
7159,9.425759e-07
7160,5.0755903e-06
7161,1.8021285e-05
7162,1.1544536e-05
7163,9.3443487e-07
7164,3.70706e-06
7165,4.783509e-06
7166,1.5567995e-06
7167,-5.97401e-06
7168,-4.6979803e-06
7169,-1.1425111e-06
7170,-2.5280482e-07
7171,-2.8987768e-07
7172,-7.8178306e-07
7173,-1.6338354e-06
7174,-2.4436604e-06
7175,-5.235098e-06
7176,-9.417024e-06
7177,-1.3691914e-05
7178,-1.2344555e-05
7179,-4.2802044e-06
7180,-3.8081446e-06
7181,-6.682879e-06
7182,-7.943365e-06
7183,-5.689492e-06
7184,-4.7483377e-06
7185,-3.4191742e-06
7186,-1.7796838e-06
7187,-5.3122826e-06
7188,-1.21733465e-05
7189,-2.125716e-05
7190,-1.8073893e-05
7191,-7.704217e-06
7192,1.8114825e-06
7193,-1.299586e-06
7194,-7.5567994e-05
7195,-0.00047437736
7196,-0.00021480005
7197,-3.0955518e-05
7198,1.45417935e-05
7199,2.9106418e-06
7200,-6.9972266e-06
7201,-6.566935e-06
7202,-3.7218194e-06
7203,5.061713e-07
7204,2.8226832e-06
7205,-1.2004282e-06
7206,-6.68918e-06
7207,-6.823714e-06
7208,-2.6138662e-06
7209,3.3210683e-06
7210,1.6048858e-05
7211,0.000100022335
7212,-0.00019741975
7213,6.956735e-05
7214,1.3162445e-05
7215,4.6150194e-06
7216,2.7243982e-06
7217,2.6947293e-06
7218,2.6256594e-06
7219,2.3870507e-06
7220,2.2562774e-06
7221,2.8191428e-06
7222,3.744755e-06
7223,4.736154e-06
7224,5.598705e-06
7225,6.1404853e-06
7226,7.66337e-06
7227,1.2963888e-05
7228,1.12117405e-05
7229,-3.541258e-06
7230,-2.3465304e-06
7231,2.6852751e-07
7232,3.9490355e-06
7233,1.05317085e-05
7234,2.7998924e-05
7235,3.9074872e-05
7236,7.77129e-05
7237,0.00012427497
7238,0.00019167652
7239,0.00022833029
7240,0.000105359526
7241,3.811699e-05
7242,2.8089307e-05
7243,4.6730656e-05
7244,4.1659023e-05
7245,2.9836378e-05
7246,1.895645e-05
7247,8.61186e-06
7248,3.3765893e-06
7249,1.5894151e-06
7250,1.0427099e-06
7251,7.9041644e-07
7252,5.723952e-07
7253,6.8893513e-07
7254,1.2634027e-06
7255,2.24914e-06
7256,4.3221767e-06
7257,7.065485e-06
7258,9.807575e-06
7259,8.3719515e-06
7260,2.9158828e-06
7261,-1.2359458e-06
7262,-1.789787e-06
7263,1.5067614e-05
7264,4.8657403e-06
7265,-3.6311926e-06
7266,-1.9276036e-05
7267,-6.05644e-05
7268,-0.0002992018
7269,-0.006788946
7270,-0.0017592399
7271,-0.000255987
7272,-5.1221436e-06
7273,-0.000121191006
7274,-4.9578473e-05
7275,-4.3070756e-07
7276,-6.0103575e-05
7277,-7.542415e-05
7278,-4.6517172e-05
7279,-1.7270652e-06
7280,1.7838604e-05
7281,-7.234929e-06
7282,-1.6366865e-05
7283,-7.042748e-06
7284,-9.830679e-06
7285,-3.8072583e-06
7286,-9.3037e-06
7287,-1.1721755e-05
7288,-1.2644755e-07
7289,-6.601734e-06
7290,-3.073761e-05
7291,1.3960646e-06
7292,6.257548e-05
7293,0.000105613006
7294,0.00014059068
7295,0.00029399275
7296,0.00030260003
7297,0.00011684356
7298,9.249531e-06
7299,-4.303623e-05
7300,-0.00012712146
7301,-0.00053383724
7302,-0.0085558295
7303,-0.0018281217
7304,-0.00049494917
7305,-0.00024384928
7306,-0.00012682451
7307,-5.3315784e-05
7308,-4.5210607e-05
7309,-6.336792e-05
7310,-5.8332043e-05
7311,-4.4946304e-05
7312,-3.88131e-05
7313,-3.9692455e-05
7314,-4.2816286e-05
7315,-4.126781e-05
7316,-5.1270454e-05
7317,-6.456074e-05
7318,-6.843052e-05
7319,-9.0892754e-05
7320,-6.332023e-05
7321,-3.3459783e-05
7322,-3.4883837e-05
7323,-4.2590535e-05
7324,-2.7622573e-05
7325,-1.3694737e-05
7326,2.2284346e-06
7327,1.6001919e-05
7328,5.330698e-05
7329,0.00035793375
7330,0.00027470666
7331,0.00013232788
7332,1.9144594e-05
7333,-1.5233706e-05
7334,-1.5943091e-05
7335,-2.0807704e-05
7336,-2.4461606e-05
7337,-2.8747087e-05
7338,-1.4971804e-05
7339,-7.044955e-07
7340,2.9225828e-06
7341,2.9038763e-06
7342,4.005322e-06
7343,5.1212646e-06
7344,6.92554e-06
7345,7.5986068e-06
7346,3.4083946e-06
7347,-1.3254333e-06
7348,-5.407909e-06
7349,-8.781958e-06
7350,-6.975272e-06
7351,-4.5348227e-07
7352,3.416146e-08
7353,1.8026003e-06
7354,4.894542e-06
7355,7.408988e-06
7356,1.3092909e-05
7357,2.2403461e-05
7358,3.2678523e-05
7359,2.294912e-05
7360,1.1228136e-05
7361,5.6275335e-06
7362,2.6585915e-06
7363,1.9782455e-07
7364,-2.331161e-06
7365,-8.897094e-06
7366,-1.5889467e-05
7367,-1.7517434e-05
7368,-1.15524745e-05
7369,-9.519376e-06
7370,-8.302613e-06
7371,-9.010525e-06
7372,-1.2470106e-05
7373,-1.5927086e-05
7374,-1.3723822e-05
7375,-8.249416e-06
7376,-3.5355056e-06
7377,-1.4236784e-06
7378,-1.4207326e-06
7379,-1.2135981e-06
7380,-1.5903721e-06
7381,-3.3699712e-06
7382,-5.15643e-06
7383,-7.094775e-06
7384,-1.0631853e-05
7385,-1.0956859e-05
7386,-4.9445043e-06
7387,1.3530921e-06
7388,-3.0586737e-06
7389,-6.4720434e-06
7390,-7.115203e-06
7391,-6.578429e-06
7392,-6.8103145e-06
7393,-2.3047913e-05
7394,-5.9916303e-05
7395,-0.00022339911
7396,-4.211125e-05
7397,1.9086145e-05
7398,1.31845245e-05
7399,-7.759601e-06
7400,-0.0001031357
7401,-0.0002422353
7402,-0.00011940966
7403,-1.8900459e-05
7404,1.9560204e-05
7405,7.347782e-06
7406,-2.0068115e-05
7407,-1.8897557e-05
7408,-1.0450215e-05
7409,-2.705755e-06
7410,8.689377e-07
7411,-8.5197337e-07
7412,-4.7385765e-06
7413,-5.749748e-06
7414,-2.3872913e-06
7415,3.3527836e-06
7416,1.5482681e-05
7417,7.0343005e-05
7418,-0.00023635667
7419,5.951298e-05
7420,1.5199172e-05
7421,6.855478e-06
7422,5.974774e-06
7423,8.5038055e-06
7424,9.830568e-06
7425,8.133466e-06
7426,6.509442e-06
7427,7.6151982e-06
7428,1.13083015e-05
7429,1.7556467e-05
7430,2.153714e-05
7431,2.0300284e-05
7432,2.218697e-05
7433,3.822172e-05
7434,-6.0318857e-06
7435,-1.3957835e-05
7436,-3.890378e-06
7437,-6.731681e-08
7438,3.5844505e-06
7439,9.438622e-06
7440,4.475851e-06
7441,2.2687966e-06
7442,6.750415e-06
7443,7.691118e-06
7444,9.468527e-06
7445,1.1481378e-05
7446,8.550261e-06
7447,5.714195e-06
7448,4.685331e-06
7449,5.1567717e-06
7450,4.8176053e-06
7451,3.6202307e-06
7452,2.3708058e-06
7453,1.2692302e-06
7454,5.8464747e-07
7455,2.8432777e-07
7456,1.3780367e-07
7457,7.0516556e-08
7458,1.4566877e-08
7459,1.1048887e-07
7460,5.514993e-07
7461,1.2404942e-06
7462,2.3017203e-06
7463,3.288642e-06
7464,4.3649093e-06
7465,5.1141e-06
7466,4.542652e-06
7467,3.1834027e-06
7468,1.877042e-06
7469,4.410345e-06
7470,1.1083136e-05
7471,3.624707e-05
7472,3.7453825e-05
7473,4.25067e-05
7474,2.5028e-05
7475,8.622399e-06
7476,-1.1234583e-06
7477,-9.465391e-06
7478,-2.472281e-05
7479,-6.603392e-05
7480,-0.0004108948
7481,-0.6555392
7482,-0.0023663002
7483,-0.0004945054
7484,-0.0001177781
7485,-1.4130245e-05
7486,1.0765041e-05
7487,-2.423046e-05
7488,-2.9569217e-05
7489,-1.7182721e-05
7490,6.6923594e-06
7491,5.0203358e-05
7492,1.1102509e-05
7493,-4.3671418e-05
7494,4.4480893e-07
7495,-4.730897e-06
7496,1.5692115e-06
7497,2.9125437e-07
7498,-1.0633005e-05
7499,-7.197972e-06
7500,-1.6765393e-05
7501,-2.1879054e-05
7502,2.4537328e-05
7503,1.581558e-05
7504,1.9811801e-05
7505,1.382627e-05
7506,3.578679e-05
7507,4.8129743e-05
7508,2.4850548e-05
7509,-1.450174e-05
7510,-5.1427833e-05
7511,-0.00014551378
7512,-0.0006251268
7513,-0.006059939
7514,-0.0015655948
7515,-0.00044986847
7516,-0.0002043002
7517,-9.619843e-05
7518,-2.6083939e-05
7519,-1.4022997e-05
7520,-4.4896693e-05
7521,-4.2177027e-05
7522,-2.6976746e-05
7523,-2.1269138e-05
7524,-1.6910866e-05
7525,-1.2115236e-05
7526,-7.429243e-06
7527,-1.0926023e-05
7528,-1.5642943e-05
7529,-1.0705879e-05
7530,-7.673825e-06
7531,1.4773624e-06
7532,2.0115498e-05
7533,1.9121473e-05
7534,-2.9539085e-06
7535,-1.3875726e-05
7536,-1.0628807e-05
7537,3.2401163e-06
7538,1.6860142e-05
7539,5.6035347e-05
7540,0.0005928328
7541,0.00291323
7542,0.0003668834
7543,8.233986e-05
7544,2.9691906e-05
7545,1.7760698e-05
7546,-3.933328e-06
7547,-1.2415582e-05
7548,-1.495379e-05
7549,-8.160227e-06
7550,1.1659957e-06
7551,5.8582996e-06
7552,5.2647447e-06
7553,6.065484e-06
7554,6.6644534e-06
7555,9.807113e-06
7556,1.2845927e-05
7557,1.42391655e-05
7558,9.7586635e-06
7559,4.532053e-06
7560,-1.0374881e-06
7561,-8.932844e-07
7562,3.2296725e-06
7563,2.749476e-06
7564,3.7871077e-06
7565,7.605025e-06
7566,7.996278e-06
7567,1.3815499e-05
7568,2.2916469e-05
7569,4.6484838e-05
7570,4.6834422e-05
7571,1.3589427e-05
7572,1.2084115e-06
7573,-3.9230417e-06
7574,-6.6577827e-06
7575,-8.753491e-06
7576,-1.2264215e-05
7577,-1.711661e-05
7578,-2.287967e-05
7579,-2.5666095e-05
7580,-1.7358021e-05
7581,-1.2369779e-05
7582,-1.1782234e-05
7583,-1.2442271e-05
7584,-1.1957809e-05
7585,-1.1106081e-05
7586,-8.822742e-06
7587,-5.543966e-06
7588,-3.4541815e-06
7589,-2.8798108e-06
7590,-2.261702e-06
7591,-1.7103453e-06
7592,-1.8410924e-06
7593,-2.1270068e-06
7594,-2.967925e-06
7595,-4.639908e-06
7596,-5.928631e-06
7597,-6.292125e-06
7598,-6.109928e-06
7599,-4.170712e-06
7600,-1.4281437e-06
7601,-1.6261951e-06
7602,6.752495e-07
7603,1.8410501e-05
7604,6.332992e-05
7605,0.0002855043
7606,-0.03020664
7607,0.00020440138
7608,1.2185828e-05
7609,-3.9578294e-06
7610,-1.8544459e-05
7611,-3.366278e-05
7612,-3.9041784e-05
7613,-3.1266398e-05
7614,-2.0266816e-05
7615,-1.3886609e-05
7616,-1.3265736e-05
7617,-1.684114e-05
7618,-1.6662221e-05
7619,-1.0873633e-05
7620,-3.7230602e-06
7621,8.3214854e-07
7622,2.3979453e-07
7623,-3.6748436e-06
7624,-6.735063e-06
7625,-3.1959523e-06
7626,2.6083103e-06
7627,1.2390495e-05
7628,5.2689404e-05
7629,-6.448468e-05
7630,0.000106957385
7631,2.6734058e-05
7632,1.1558946e-05
7633,1.4093462e-05
7634,3.231065e-05
7635,5.0046772e-05
7636,2.9783141e-05
7637,1.19964625e-05
7638,1.2608545e-05
7639,2.501539e-05
7640,7.8214296e-05
7641,9.3802984e-05
7642,3.7365793e-05
7643,9.085998e-06
7644,-1.978086e-05
7645,-0.00018605718
7646,-5.042488e-05
7647,-8.0540485e-06
7648,-6.911336e-07
7649,2.556928e-06
7650,2.460044e-06
7651,-1.5288058e-05
7652,-3.1030484e-06
7653,3.774564e-08
7654,6.3049015e-07
7655,7.3019515e-07
7656,1.0963295e-06
7657,1.1145489e-06
7658,8.270863e-07
7659,6.7177365e-07
7660,6.501272e-07
7661,5.97303e-07
7662,4.62395e-07
7663,2.8556e-07
7664,7.465139e-08
7665,-1.3629841e-07
7666,-2.5189433e-07
7667,-2.9942103e-07
7668,-3.1405656e-07
7669,-2.9192083e-07
7670,-1.499448e-07
7671,1.7806599e-07
7672,6.662643e-07
7673,1.3311203e-06
7674,2.0392831e-06
7675,2.5429654e-06
7676,2.8844927e-06
7677,2.8967102e-06
7678,2.7988694e-06
7679,2.678264e-06
7680,-2.628192e-06
7681,1.22006695e-05
7682,1.0463537e-05
7683,-1.6712229e-05
7684,2.6275036e-05
7685,2.7244158e-05
7686,1.0729807e-05
7687,1.6413159e-06
7688,-4.138374e-06
7689,-1.0176766e-05
7690,-2.091424e-05
7691,-6.384208e-05
7692,-0.000964204
7693,-0.041471347
7694,0.01610912
7695,0.0005366936
7696,7.231422e-05
7697,5.262902e-06
7698,-1.8550832e-05
7699,-1.3476802e-05
7700,-4.73007e-06
7701,1.0394944e-05
7702,7.811556e-05
7703,9.9818964e-05
7704,5.974317e-05
7705,3.4204895e-05
7706,5.27721e-07
7707,4.85389e-06
7708,1.53878e-05
7709,9.805202e-06
7710,1.6389436e-05
7711,2.4263352e-06
7712,2.274599e-05
7713,7.613239e-06
7714,-2.4175046e-05
7715,-2.3342403e-05
7716,-3.0021341e-05
7717,-2.8847535e-05
7718,-2.6738506e-05
7719,-3.1231477e-05
7720,-4.8930047e-05
7721,-8.572737e-05
7722,-0.00030058474
7723,-0.0019316108
7724,-0.022938346
7725,-0.0008475077
7726,-0.00027929895
7727,-0.00013328434
7728,-6.777136e-05
7729,-2.6980317e-05
7730,-1.1720016e-05
7731,-2.269514e-05
7732,-1.624481e-05
7733,2.8465972e-06
7734,1.6442133e-05
7735,2.3932009e-05
7736,3.6850863e-05
7737,3.1746702e-05
7738,1.9254921e-05
7739,4.2210477e-06
7740,6.927607e-06
7741,1.4875935e-05
7742,2.3799015e-05
7743,2.4992702e-05
7744,2.3820507e-05
7745,8.304134e-06
7746,-1.014361e-05
7747,-1.4812275e-05
7748,8.482849e-07
7749,1.6362714e-05
7750,5.9463502e-05
7751,0.00078106637
7752,0.106998324
7753,0.001236662
7754,0.00024959593
7755,0.00018481158
7756,0.00012064078
7757,3.174621e-05
7758,5.649991e-06
7759,-2.9066753e-06
7760,-1.5192223e-06
7761,6.182099e-06
7762,1.237605e-05
7763,9.672622e-06
7764,5.9358413e-06
7765,3.1058332e-06
7766,5.0054373e-06
7767,7.934288e-06
7768,1.0117049e-05
7769,8.137019e-06
7770,2.5906172e-06
7771,-2.0578057e-06
7772,-5.0076824e-06
7773,2.0527315e-07
7774,4.628842e-06
7775,5.466407e-06
7776,6.4424007e-06
7777,9.764608e-07
7778,-2.4740677e-06
7779,-8.695874e-06
7780,-2.7019749e-05
7781,1.5352403e-05
7782,9.2535146e-07
7783,-6.4652077e-06
7784,-8.344199e-06
7785,-8.604167e-06
7786,-9.582946e-06
7787,-9.835929e-06
7788,-1.0581733e-05
7789,-1.1692039e-05
7790,-1.2041636e-05
7791,-1.019359e-05
7792,-7.943962e-06
7793,-7.5013972e-06
7794,-7.325048e-06
7795,-6.333371e-06
7796,-5.8081723e-06
7797,-5.2976206e-06
7798,-4.4579388e-06
7799,-3.6117676e-06
7800,-3.1549498e-06
7801,-2.7533576e-06
7802,-2.2436104e-06
7803,-1.9675024e-06
7804,-1.978022e-06
7805,-1.9029432e-06
7806,-2.2494783e-06
7807,-2.5502477e-06
7808,-2.9933192e-06
7809,-4.198817e-06
7810,-6.2610056e-06
7811,-6.5740387e-06
7812,-7.6006168e-06
7813,-8.849997e-06
7814,-1.2695101e-05
