,TWI_raster
5047,-16.330223
5048,-16.097078
5049,-15.088937
5050,-14.621916
5051,-15.336483
5052,-14.541524
5053,-14.340283
5054,-13.567724
5055,-14.282656
5056,-15.2065115
5057,-14.664362
5058,-15.130445
5059,-15.259877
5060,-13.166742
5061,-12.046732
5062,-15.004572
5063,-13.356884
5064,-11.455243
5065,-13.680484
5066,-15.13199
5067,-14.769583
5068,-14.28551
5069,-13.185305
5070,-14.6413965
5071,-15.660308
5072,-16.009205
5073,-16.174492
5074,-14.385623
5075,-13.206615
5076,-14.277217
5077,-12.786854
5078,-14.071334
5079,-12.960522
5080,-12.210507
5081,-13.719702
5082,-13.919632
5083,-15.319257
5084,-15.686485
5085,-15.541476
5086,-15.205146
5087,-15.635397
5088,-15.340169
5089,-11.262591
5090,-10.731017
5091,-14.405638
5092,-14.463847
5093,-14.216827
5094,-14.295124
5095,-15.030154
5096,-14.370913
5097,-13.360135
5098,-14.40198
5099,-15.14104
5100,-15.158631
5101,-15.145627
5102,-14.718626
5103,-14.0282545
5104,-14.961091
5105,-15.257039
5106,-12.725448
5107,-11.654668
5108,-10.920059
5109,-12.690301
5110,-11.046662
5111,-8.953431
5112,-13.442515
5113,-13.901357
5114,-14.2220125
5115,-14.229571
5116,-13.034251
5117,-11.817054
5118,-13.549244
5119,-12.328176
5120,-12.744999
5121,-13.786753
5122,-14.625571
5123,-16.146719
5124,-13.965521
5125,-13.571284
5126,-14.641667
5127,-16.272497
5128,-16.044685
5129,-16.999683
5130,-16.671644
5131,-14.596275
5132,-8.716858
5133,-15.143392
5134,-12.313836
5135,-11.293377
5136,-12.943149
5137,-15.948967
5138,-15.621112
5139,-14.480229
5140,-10.55655
5141,-9.433204
5142,-10.876666
5143,-8.583157
5144,-14.76611
5145,-16.078556
5146,-15.084665
5147,-15.839614
5148,-15.6015415
5149,-14.923911
5150,-14.134205
5151,-12.931461
5152,-13.838632
5153,-12.392979
5154,-11.23656
5155,-15.510706
5156,-16.233522
5157,-12.7028675
5158,-9.231344
5159,-14.811742
5160,-14.928586
5161,-9.349193
5162,-11.703928
5163,-11.238197
5164,-12.8508
5165,-14.429171
5166,-14.879593
5167,-13.544418
5168,-13.404596
5169,-13.185387
5170,-12.863833
5171,-10.965612
5172,-10.597187
5173,-11.909353
5174,-12.817374
5175,-11.962955
5176,-12.261282
5177,-12.09365
5178,-13.446862
5179,-11.696565
5180,-12.941363
5181,-13.906209
5182,-13.000286
5183,-9.891805
5184,-11.363373
5185,-10.88222
5186,-10.529824
5187,-10.217904
5188,-11.260887
5189,-11.061695
5190,-12.229608
5191,-12.542935
5192,-11.060414
5193,-12.794783
5194,-15.380686
5195,-13.017294
5196,-14.111909
5197,-14.648405
5198,-13.63415
5199,-10.20289
5200,-11.906591
5201,-15.461624
5202,-14.666018
5203,-13.4687195
5204,-14.768647
5205,-13.908157
5206,-13.78014
5207,-9.534364
5208,-9.983243
5209,-10.589943
5210,-13.2644
5211,-12.22115
5212,-9.8111515
5213,-12.211525
5214,-13.302064
5215,-14.058917
5216,-16.105658
5217,-16.124605
5218,-16.288164
5219,-16.48735
5220,-15.757131
5221,-14.002487
5222,-16.55184
5223,-13.752171
5224,-13.571217
5225,-15.885638
5226,-15.334104
5227,-16.250181
5228,-15.710985
5229,-13.589145
5230,-12.8534775
5231,-16.331223
5232,-15.100778
5233,-16.556654
5234,-13.989551
5235,-14.00708
5236,-15.799337
5237,-14.808199
5238,-14.543005
5239,-16.491827
5240,-14.128577
5241,-13.918687
5242,-15.964354
5243,-16.055876
5244,-16.194002
5245,-14.09591
5246,-12.915255
5247,-14.434418
5248,-15.979081
5249,-14.537901
5250,-12.000903
5251,-14.784726
5252,-12.266635
5253,-10.393773
5254,-14.84079
5255,-15.90817
5256,-15.59251
5257,-15.4771805
5258,-16.31363
5259,-14.636909
5260,-14.977403
5261,-15.550519
5262,-15.52242
5263,-16.55681
5264,-16.980438
5265,-16.610538
5266,-15.525266
5267,-15.446844
5268,-15.441499
5269,-14.247481
5270,-13.743557
5271,-15.04073
5272,-15.164375
5273,-13.245381
5274,-13.12572
5275,-13.802301
5276,-14.602851
5277,-15.744001
5278,-15.734297
5279,-15.534268
5280,-14.020947
5281,-12.1966305
5282,-13.582181
5283,-16.225462
5284,-15.047505
5285,-15.4669895
5286,-15.4473295
5287,-15.216421
5288,-14.599602
5289,-13.7052765
5290,-14.155303
5291,-15.454429
5292,-15.204603
5293,-14.937066
5294,-14.1355295
5295,-15.23992
5296,-15.944345
5297,-14.071187
5298,-12.09547
5299,-14.032603
5300,-12.943709
5301,-12.309085
5302,-10.455563
5303,-9.052954
5304,-10.562435
5305,-9.241092
5306,-9.256215
5307,-11.92989
5308,-12.112097
5309,-14.152914
5310,-16.509884
5311,-16.343811
5312,-16.626923
5313,-16.530262
5314,-15.991498
5315,-15.906511
5316,-16.853487
5317,-16.796713
5318,-16.480028
5319,-16.097345
5320,-15.53913
5321,-13.64942
5322,-7.903812
5323,-7.5193677
5324,-8.319312
5325,-12.864374
5326,-10.459096
5327,-11.534123
5328,-15.173662
5329,-15.724015
5330,-14.974493
5331,-13.049966
5332,-13.7640505
5333,-11.147337
5334,-11.684992
5335,-16.362291
5336,-16.30416
5337,-12.67486
5338,-12.668786
5339,-15.447479
5340,-13.965168
5341,-12.133105
5342,-11.667813
5343,-10.630814
5344,-7.917193
5345,-11.008539
5346,-14.331493
5347,-14.256382
5348,-13.988097
5349,-16.209759
5350,-10.540139
5351,-10.948277
5352,-11.390445
5353,-10.095193
5354,-13.701751
5355,-16.094213
5356,-16.585793
5357,-15.995499
5358,-15.182706
5359,-15.369563
5360,-13.003605
5361,-12.195718
5362,-10.86332
5363,-13.595134
5364,-13.795211
5365,-14.052806
5366,-11.840911
5367,-13.446627
5368,-13.158945
5369,-9.715796
5370,-11.804542
5371,-12.098118
5372,-12.7179
5373,-10.175096
5374,-10.930692
5375,-10.615356
5376,-12.224439
5377,-12.6656065
5378,-12.169357
5379,-10.962009
5380,-11.265334
5381,-12.670501
5382,-14.618279
5383,-13.523354
5384,-13.516952
5385,-9.849429
5386,-8.931584
5387,-9.951563
5388,-14.853502
5389,-12.523663
5390,-12.968779
5391,-12.552092
5392,-7.69389
5393,-10.832048
5394,-12.922067
5395,-14.208466
5396,-15.072842
5397,-15.686891
5398,-9.578707
5399,-11.212608
5400,-10.096624
5401,-10.337596
5402,-12.576591
5403,-11.178171
5404,-11.886206
5405,-11.03072
5406,-15.151809
5407,-10.484659
5408,-10.918787
5409,-12.935677
5410,-13.735793
5411,-13.935293
5412,-10.206441
5413,-12.891929
5414,-11.069287
5415,-13.12772
5416,-13.454889
5417,-12.064266
5418,-14.665075
5419,-16.5377
5420,-14.016127
5421,-12.544722
5422,-13.673889
5423,-15.832813
5424,-16.417042
5425,-14.314131
5426,-15.704946
5427,-16.080898
5428,-16.024595
5429,-15.165236
5430,-14.252461
5431,-13.597092
5432,-10.601412
5433,-14.00121
5434,-13.992827
5435,-16.049534
5436,-14.718215
5437,-11.2891655
5438,-10.8083725
5439,-14.847926
5440,-14.6752205
5441,-14.759951
5442,-14.722412
5443,-11.160042
5444,-9.702545
5445,-12.838559
5446,-15.504452
5447,-16.026627
5448,-14.953149
5449,-16.0897
5450,-16.4834
5451,-15.389128
5452,-15.873409
5453,-16.491852
5454,-16.556559
5455,-16.206734
5456,-15.010362
5457,-15.025606
5458,-15.958549
5459,-15.645965
5460,-15.802099
5461,-15.60435
5462,-15.354749
5463,-15.898436
5464,-14.751869
5465,-14.014532
5466,-14.295329
5467,-14.444983
5468,-14.642984
5469,-15.713239
5470,-15.753675
5471,-15.186706
5472,-13.7661
5473,-11.858038
5474,-14.070723
5475,-15.68312
5476,-15.851769
5477,-15.345261
5478,-15.716282
5479,-15.876292
5480,-14.279702
5481,-13.727485
5482,-15.293746
5483,-15.145018
5484,-15.7502165
5485,-15.148944
5486,-14.95633
5487,-15.915482
5488,-14.354344
5489,-13.030273
5490,-13.111345
5491,-14.050473
5492,-14.268534
5493,-13.011302
5494,-10.507695
5495,-12.485927
5496,-9.473447
5497,-11.2213335
5498,-11.421615
5499,-11.944637
5500,-9.864052
5501,-7.6502986
5502,-10.846731
5503,-15.378137
5504,-15.185343
5505,-14.899629
5506,-12.885934
5507,-10.461631
5508,-13.460799
5509,-7.9972935
5510,-9.572735
5511,-10.708908
5512,-10.436155
5513,-8.608776
5514,-15.358837
5515,-15.754661
5516,-16.970898
5517,-9.431822
5518,-11.216192
5519,-16.982712
5520,-14.604841
5521,-13.799568
5522,-16.056236
5523,-13.094159
5524,-12.505435
5525,-9.883614
5526,-13.645389
5527,-14.749518
5528,-15.19305
5529,-11.660412
5530,-12.581741
5531,-14.650152
5532,-15.976245
5533,-11.952083
5534,-10.937649
5535,-13.811019
5536,-14.912635
5537,-9.388672
5538,-13.96187
5539,-15.012666
5540,-12.470186
5541,-14.7990885
5542,-15.600185
5543,-10.993994
5544,-10.508093
5545,-15.798568
5546,-15.7573395
5547,-14.074714
5548,-12.560805
5549,-15.59911
5550,-14.484108
5551,-15.253453
5552,-13.29456
5553,-12.240959
5554,-10.333584
5555,-11.140303
5556,-11.675132
5557,-12.086309
5558,-11.7727375
5559,-10.895863
5560,-10.604898
5561,-13.328903
5562,-13.734368
5563,-10.5485935
5564,-10.971425
5565,-10.870733
5566,-11.494823
5567,-12.317261
5568,-12.623746
5569,-13.536909
5570,-14.61825
5571,-13.813722
5572,-12.801125
5573,-14.110209
5574,-15.056348
5575,-14.417914
5576,-14.273135
5577,-13.68453
5578,-14.379415
5579,-10.49787
5580,-11.954407
5581,-11.736424
5582,-14.2107315
5583,-12.808707
5584,-13.63798
5585,-11.726273
5586,-9.131079
5587,-11.78764
5588,-12.882693
5589,-15.439164
5590,-12.331686
5591,-10.750303
5592,-10.552754
5593,-9.9273615
5594,-13.296879
5595,-9.935024
5596,-13.685567
5597,-11.318034
5598,-10.572895
5599,-12.30652
5600,-14.195319
5601,-11.630179
5602,-12.617512
5603,-10.34002
5604,-13.99691
5605,-12.384174
5606,-12.265615
5607,-11.753786
5608,-15.250327
5609,-15.854324
5610,-16.296965
5611,-15.542639
5612,-12.387356
5613,-11.168974
5614,-15.138434
5615,-16.34933
5616,-16.424963
5617,-14.57182
5618,-12.528639
5619,-12.379887
5620,-14.632506
5621,-15.232016
5622,-15.177337
5623,-15.725432
5624,-11.318815
5625,-12.73411
5626,-16.104889
5627,-15.7331085
5628,-14.013006
5629,-13.33156
5630,-9.473438
5631,-14.012806
5632,-15.726341
5633,-13.182364
5634,-12.779515
5635,-8.4172735
5636,-13.601791
5637,-14.891817
5638,-16.442347
5639,-13.571058
5640,-14.894988
5641,-15.411751
5642,-15.193142
5643,-11.03999
5644,-12.250677
5645,-9.796644
5646,-11.180394
5647,-12.17345
5648,-12.720856
5649,-11.265642
5650,-12.862895
5651,-11.227021
5652,-15.966999
5653,-16.19585
5654,-15.108684
5655,-16.417212
5656,-16.199265
5657,-13.955648
5658,-13.149373
5659,-14.574744
5660,-13.397325
5661,-15.221901
5662,-15.620379
5663,-14.647631
5664,-13.3710375
5665,-11.410448
5666,-12.680979
5667,-14.114134
5668,-15.340338
5669,-15.476523
5670,-16.243034
5671,-16.473972
5672,-14.130637
5673,-13.823956
5674,-15.07075
5675,-16.267813
5676,-15.751645
5677,-15.92267
5678,-15.084276
5679,-13.363298
5680,-12.530165
5681,-12.397746
5682,-15.76227
5683,-15.749707
5684,-11.057133
5685,-9.42073
5686,-12.01896
5687,-13.393395
5688,-14.8051195
5689,-14.236225
5690,-13.942619
5691,-14.481493
5692,-13.999017
5693,-10.867231
5694,-7.90836
5695,-9.156174
5696,-7.5422187
5697,-9.274931
5698,-8.717876
5699,-9.499154
5700,-10.393821
5701,-13.095184
5702,-14.949007
5703,-15.949715
5704,-11.475465
5705,-10.588282
5706,-16.536428
5707,-17.390158
5708,-17.45258
5709,-15.710304
5710,-14.919026
5711,-15.808197
5712,-15.727781
5713,-13.83128
5714,-14.888405
5715,-16.530123
5716,-15.580545
5717,-13.807154
5718,-10.50716
5719,-8.908133
5720,-12.585372
5721,-8.240219
5722,-11.183009
5723,-14.635599
5724,-16.129335
5725,-13.871681
5726,-13.7483225
5727,-10.992898
5728,-10.735065
5729,-8.395278
5730,-14.460784
5731,-10.33231
5732,-12.3474455
5733,-9.804793
5734,-11.758159
5735,-9.145287
5736,-10.539624
5737,-16.717564
5738,-15.359392
5739,-12.463372
5740,-15.0100765
5741,-16.354355
5742,-15.100463
5743,-14.506059
5744,-12.112671
5745,-11.536167
5746,-12.464586
5747,-10.900444
5748,-11.193879
5749,-12.470801
5750,-12.077286
5751,-13.443894
5752,-11.423128
5753,-12.773537
5754,-12.790041
5755,-12.9807205
5756,-13.2644
5757,-12.495549
5758,-12.378767
5759,-12.943924
5760,-12.655179
5761,-12.492655
5762,-11.523748
5763,-12.6141205
5764,-14.064984
5765,-12.718481
5766,-12.328194
5767,-12.150792
5768,-12.2214985
5769,-11.74153
5770,-13.496096
5771,-8.785004
5772,-12.219036
5773,-13.15535
5774,-13.319182
5775,-14.077974
5776,-11.860849
5777,-12.478948
5778,-12.614022
5779,-12.176069
5780,-13.290267
5781,-12.324403
5782,-10.7639885
5783,-11.461086
5784,-11.965495
5785,-13.008949
5786,-10.271636
5787,-8.881848
5788,-9.602616
5789,-14.219672
5790,-12.008478
5791,-11.406684
5792,-15.873577
5793,-17.12301
5794,-14.745845
5795,-12.541199
5796,-16.272951
5797,-14.874093
5798,-15.000552
5799,-14.226546
5800,-13.653484
5801,-14.934771
5802,-15.956192
5803,-15.9200945
5804,-13.290958
5805,-12.37396
5806,-15.842336
5807,-15.001658
5808,-14.526854
5809,-15.358459
5810,-11.676209
5811,-12.089075
5812,-15.449085
5813,-16.154325
5814,-14.366255
5815,-13.386086
5816,-12.038161
5817,-12.619089
5818,-15.198485
5819,-15.068227
5820,-15.166457
5821,-12.063571
5822,-11.355011
5823,-14.812426
5824,-15.621458
5825,-11.357346
5826,-8.632358
5827,-13.301735
5828,-15.952455
5829,-15.673963
5830,-14.90222
5831,-15.4972515
5832,-9.986858
5833,-8.996096
5834,-10.889533
5835,-12.516787
5836,-13.514094
5837,-14.4950695
5838,-9.614193
5839,-11.566144
5840,-11.482437
5841,-14.864304
5842,-12.308939
5843,-11.2128315
5844,-16.127748
5845,-16.124315
5846,-16.334194
5847,-15.632538
5848,-15.341919
5849,-13.56807
5850,-11.469918
5851,-15.856325
5852,-16.518606
5853,-16.050526
5854,-15.647964
5855,-14.799475
5856,-14.509899
5857,-13.856205
5858,-11.978311
5859,-12.221635
5860,-12.686278
5861,-14.083199
5862,-15.482401
5863,-16.231054
5864,-14.509451
5865,-14.625575
5866,-16.09936
5867,-16.502499
5868,-15.342172
5869,-14.442334
5870,-13.39144
5871,-12.872469
5872,-15.657919
5873,-15.570169
5874,-15.470566
5875,-14.092485
5876,-10.408743
5877,-12.026522
5878,-16.1123
5879,-14.559319
5880,-15.07417
5881,-15.627092
5882,-15.949356
5883,-16.85762
5884,-15.656391
5885,-12.808338
5886,-11.849062
5887,-11.465966
5888,-10.709946
5889,-15.271393
5890,-14.654032
5891,-14.356846
5892,-14.929561
5893,-16.075
5894,-16.651672
5895,-17.2852
5896,-16.925232
5897,-10.327275
5898,-11.455586
5899,-11.780561
5900,-15.523347
5901,-16.36905
5902,-14.431481
5903,-12.688293
5904,-14.658591
5905,-12.648147
5906,-14.237558
5907,-15.763534
5908,-13.163836
5909,-10.960894
5910,-8.194435
5911,-10.69348
5912,-9.413893
5913,-13.396313
5914,-13.055375
5915,-11.884951
5916,-15.885769
5917,-12.257563
5918,-10.435723
5919,-14.828196
5920,-13.226235
5921,-11.488894
5922,-12.222442
5923,-12.085448
5924,-14.504694
5925,-13.456433
5926,-10.532882
5927,-9.021387
5928,-14.436487
5929,-16.047255
5930,-12.926741
5931,-11.719818
5932,-14.679207
5933,-15.260214
5934,-13.634205
5935,-12.421063
5936,-13.498942
5937,-11.517026
5938,-13.159259
5939,-12.571535
5940,-12.57097
5941,-11.794556
5942,-13.906209
5943,-14.257662
5944,-12.517786
5945,-13.009806
5946,-10.588256
5947,-11.925358
5948,-12.316056
5949,-11.142853
5950,-12.383787
5951,-13.139311
5952,-14.428618
5953,-14.963371
5954,-15.503513
5955,-12.98354
5956,-12.9746275
5957,-15.404383
5958,-13.146716
5959,-12.557303
5960,-13.276714
5961,-13.653298
5962,-15.536499
5963,-11.012476
5964,-12.9245205
5965,-15.343806
5966,-13.661016
5967,-13.818039
5968,-13.792995
5969,-12.986612
5970,-13.9269285
5971,-10.707477
5972,-13.117667
5973,-9.994971
5974,-11.962391
5975,-15.168967
5976,-14.260732
5977,-9.085577
5978,-11.925462
5979,-12.98388
5980,-12.572673
5981,-9.126838
5982,-9.679399
5983,-12.863206
5984,-15.251747
5985,-16.451838
5986,-14.772172
5987,-12.943596
5988,-15.2237625
5989,-15.863317
5990,-15.894731
5991,-15.749196
5992,-14.956513
5993,-13.277527
5994,-11.950809
5995,-9.632188
5996,-12.079179
5997,-9.640227
5998,-6.9500084
5999,-12.227518
6000,-12.690789
6001,-12.124311
6002,-12.560953
6003,-14.986678
6004,-16.11503
6005,-12.67426
6006,-12.703886
6007,-12.206842
6008,-9.730649
6009,-11.86779
6010,-11.811345
6011,-11.48196
6012,-11.333291
6013,-10.969817
6014,-11.632875
6015,-14.934927
6016,-14.187496
6017,-9.134496
6018,-14.723297
6019,-15.840664
6020,-15.643491
6021,-15.386881
6022,-15.544264
6023,-12.92553
6024,-11.382066
6025,-10.306488
6026,-14.978856
6027,-15.649141
6028,-17.038782
6029,-15.191386
6030,-14.708924
6031,-13.337274
6032,-15.384335
6033,-15.313671
6034,-15.781687
6035,-13.856642
6036,-13.516394
6037,-12.347898
6038,-14.985982
6039,-16.376263
6040,-16.530252
6041,-11.858629
6042,-11.802651
6043,-15.778697
6044,-14.967617
6045,-14.868725
6046,-11.987491
6047,-12.022914
6048,-13.67999
6049,-16.41279
6050,-15.993395
6051,-15.538516
6052,-13.814761
6053,-12.881453
6054,-15.212241
6055,-16.344522
6056,-16.237713
6057,-15.908346
6058,-15.7174835
6059,-14.051941
6060,-13.930131
6061,-13.509311
6062,-13.667791
6063,-16.086288
6064,-15.713144
6065,-15.488386
6066,-15.193015
6067,-12.026742
6068,-11.783526
6069,-15.759424
6070,-16.39806
6071,-15.770659
6072,-16.076654
6073,-16.538242
6074,-16.842327
6075,-16.412468
6076,-13.314668
6077,-12.5220175
6078,-13.30336
6079,-13.7463045
6080,-12.883869
6081,-11.526626
6082,-14.384401
6083,-16.382904
6084,-15.7042
6085,-15.976836
6086,-16.95883
6087,-15.116563
6088,-11.06932
6089,-10.173324
6090,-12.9974785
6091,-12.453391
6092,-10.651439
6093,-12.422741
6094,-14.14306
6095,-15.769159
6096,-16.326584
6097,-15.978647
6098,-14.049648
6099,-12.853715
6100,-13.399126
6101,-14.596361
6102,-16.708054
6103,-15.127633
6104,-15.658818
6105,-12.698053
6106,-9.911199
6107,-14.393842
6108,-15.191408
6109,-13.6770525
6110,-12.526971
6111,-11.556686
6112,-14.827679
6113,-16.055597
6114,-15.586749
6115,-16.005304
6116,-15.348765
6117,-15.76458
6118,-16.57141
6119,-15.824105
6120,-15.681461
6121,-14.539438
6122,-15.262626
6123,-15.209948
6124,-15.700132
6125,-16.42137
6126,-15.268378
6127,-15.253137
6128,-15.3018055
6129,-11.235186
6130,-12.873852
6131,-14.707767
6132,-16.013226
6133,-11.505734
6134,-11.772922
6135,-12.39008
6136,-11.233013
6137,-9.982201
6138,-10.48002
6139,-10.915808
6140,-11.078231
6141,-12.907765
6142,-10.638364
6143,-12.648789
6144,-13.31384
6145,-13.615243
6146,-13.164888
6147,-12.908169
6148,-12.57097
6149,-10.653446
6150,-9.688907
6151,-9.111559
6152,-11.992492
6153,-12.104833
6154,-11.594753
6155,-11.853684
6156,-12.589468
6157,-14.787461
6158,-13.816944
6159,-14.465029
6160,-13.096754
6161,-14.451595
6162,-13.370377
6163,-13.913648
6164,-13.923099
6165,-11.13134
6166,-13.518535
6167,-12.390677
6168,-11.466863
6169,-13.927939
6170,-12.872363
6171,-12.890745
6172,-13.609203
6173,-13.264084
6174,-12.837442
6175,-11.7968025
6176,-13.432519
6177,-14.847639
6178,-14.302326
6179,-12.713548
6180,-12.360827
6181,-12.374751
6182,-11.918727
6183,-12.022503
6184,-12.138916
6185,-12.004889
6186,-14.790953
6187,-15.350984
6188,-16.691816
6189,-14.582313
6190,-15.413803
6191,-16.531414
6192,-14.220643
6193,-13.020867
6194,-12.197063
6195,-11.628001
6196,-12.641322
6197,-7.3118134
6198,-11.108061
6199,-7.7884307
6200,-9.362331
6201,-6.413982
6202,-8.849717
6203,-9.848111
6204,-10.676942
6205,-12.884472
6206,-12.955916
6207,-10.953995
6208,-8.375994
6209,-10.393847
6210,-12.119114
6211,-10.533645
6212,-10.465412
6213,-10.232538
6214,-8.837924
6215,-11.858735
6216,-9.313914
6217,-10.08582
6218,-10.803775
6219,-7.6325274
6220,-13.4411745
6221,-14.776613
6222,-15.458209
6223,-15.574312
6224,-14.8034315
6225,-12.50801
6226,-9.844198
6227,-12.578764
6228,-14.794857
6229,-16.683983
6230,-15.061894
6231,-12.8094425
6232,-13.379956
6233,-11.338807
6234,-15.645611
6235,-15.57595
6236,-17.035643
6237,-16.889381
6238,-13.892848
6239,-9.744079
6240,-10.865302
6241,-15.13714
6242,-16.69447
6243,-15.816987
6244,-16.264462
6245,-15.551456
6246,-13.986757
6247,-12.088054
6248,-10.296338
6249,-14.512999
6250,-15.88672
6251,-16.37382
6252,-14.867903
6253,-16.636158
6254,-16.93566
6255,-15.889025
6256,-15.256105
6257,-16.336536
6258,-16.198503
6259,-15.845627
6260,-15.198919
6261,-15.013858
6262,-16.371147
6263,-16.256678
6264,-15.952483
6265,-16.315012
6266,-16.035105
6267,-15.313811
6268,-13.195395
6269,-11.705859
6270,-14.512782
6271,-16.790844
6272,-17.055975
6273,-16.935717
6274,-16.528986
6275,-15.693357
6276,-10.262522
6277,-12.809782
6278,-13.871214
6279,-13.851783
6280,-13.466652
6281,-14.4776
6282,-14.819975
6283,-13.783731
6284,-12.70353
6285,-15.168588
6286,-15.998647
6287,-16.531393
6288,-15.133221
6289,-12.17919
6290,-10.578574
6291,-12.73374
6292,-16.867952
6293,-16.711096
6294,-13.401408
6295,-11.574125
6296,-13.183552
6297,-15.669948
6298,-15.625648
6299,-14.924488
6300,-15.618736
6301,-15.518186
6302,-14.844946
6303,-13.911522
6304,-13.81075
6305,-14.369071
6306,-14.480275
6307,-13.398783
6308,-14.7569895
6309,-16.399956
6310,-14.552916
6311,-9.818679
6312,-13.771838
6313,-15.739414
6314,-15.089967
6315,-15.243232
6316,-14.151932
6317,-11.577367
6318,-11.464262
6319,-12.603518
6320,-14.981179
6321,-16.023
6322,-14.141812
6323,-12.411303
6324,-13.212843
6325,-12.378633
6326,-12.691044
6327,-10.802742
6328,-13.864568
6329,-13.748395
6330,-14.7683325
6331,-11.521096
6332,-13.047502
6333,-15.832935
6334,-17.059874
6335,-14.133257
6336,-11.247147
6337,-11.898371
6338,-10.206144
6339,-11.442491
6340,-9.773143
6341,-12.060332
6342,-11.40445
6343,-13.60071
6344,-11.306623
6345,-12.125988
6346,-12.036429
6347,-11.865329
6348,-11.65177
6349,-11.186765
6350,-10.322525
6351,-13.223658
6352,-9.724277
6353,-8.49159
6354,-8.323195
6355,-8.230092
6356,-9.412271
6357,-12.348643
6358,-12.906546
6359,-13.964375
6360,-15.409419
6361,-13.143105
6362,-12.921654
6363,-13.654111
6364,-14.553143
6365,-13.139329
6366,-12.774271
6367,-10.955994
6368,-12.53228
6369,-12.835055
6370,-15.041418
6371,-12.832027
6372,-13.08793
6373,-13.158974
6374,-12.005447
6375,-13.438227
6376,-11.988387
6377,-11.452586
6378,-13.719097
6379,-14.033568
6380,-13.547131
6381,-12.6039715
6382,-9.325417
6383,-7.836135
6384,-11.73677
6385,-10.880145
6386,-11.471594
6387,-12.07128
6388,-14.531179
6389,-13.354074
6390,-14.489072
6391,-15.849987
6392,-17.01382
6393,-15.702699
6394,-13.30989
6395,-11.371507
6396,-11.018668
6397,-8.655313
6398,-6.8579597
6399,-7.4410367
6400,-8.954686
6401,-9.490777
6402,-8.705
6403,-10.11174
6404,-6.93632
6405,-9.706147
6406,-9.701245
6407,-11.840464
6408,-12.129277
6409,-12.4488325
6410,-9.820225
6411,-10.611269
6412,-9.889603
6413,-11.611513
6414,-10.958686
6415,-11.15943
6416,-12.555847
6417,-11.453963
6418,-10.592067
6419,-6.7869773
6420,-9.309325
6421,-10.713595
6422,-13.556082
6423,-16.21601
6424,-14.783993
6425,-14.91739
6426,-11.876915
6427,-9.8625965
6428,-11.332079
6429,-14.90955
6430,-15.487787
6431,-16.23679
6432,-16.850624
6433,-13.624906
6434,-12.986059
6435,-14.239338
6436,-16.852333
6437,-16.485313
6438,-15.4245825
6439,-12.971764
6440,-12.549208
6441,-10.442448
6442,-6.534454
6443,-13.331986
6444,-15.454118
6445,-16.168726
6446,-15.277088
6447,-13.151627
6448,-11.628623
6449,-10.386409
6450,-12.391947
6451,-15.780485
6452,-13.852642
6453,-14.262997
6454,-15.815852
6455,-14.351524
6456,-12.270119
6457,-13.552852
6458,-14.796649
6459,-15.399416
6460,-16.561136
6461,-14.9794655
6462,-14.969307
6463,-15.448348
6464,-15.441979
6465,-14.9823675
6466,-14.40418
6467,-14.692519
6468,-16.17351
6469,-14.625739
6470,-8.687306
6471,-9.671433
6472,-9.914965
6473,-10.3129015
6474,-10.9009695
6475,-13.030935
6476,-12.0244875
6477,-14.101334
6478,-13.312296
6479,-10.671725
6480,-13.41526
6481,-15.462602
6482,-12.387122
6483,-13.57148
6484,-16.532682
6485,-15.099286
6486,-13.197493
6487,-13.026011
6488,-14.312897
6489,-16.143667
6490,-14.323562
6491,-11.109654
6492,-13.026254
6493,-14.243991
6494,-13.804225
6495,-16.52787
6496,-14.239573
6497,-14.308257
6498,-15.065502
6499,-13.801639
6500,-15.148371
6501,-16.327806
6502,-16.45457
6503,-15.445189
6504,-15.355748
6505,-15.222894
6506,-14.241316
6507,-11.968069
6508,-14.977861
6509,-12.826334
6510,-11.837906
6511,-16.36938
6512,-15.130762
6513,-11.051984
6514,-12.86889
6515,-15.702191
6516,-13.912445
6517,-13.042528
6518,-12.433885
6519,-12.277012
6520,-16.250015
6521,-14.4841385
6522,-15.137164
6523,-13.7409115
6524,-13.624348
6525,-13.005178
6526,-15.593802
6527,-15.398114
6528,-14.164074
6529,-9.20531
6530,-11.148806
6531,-13.390392
6532,-12.193675
6533,-10.021495
6534,-11.981668
6535,-12.096992
6536,-15.029504
6537,-15.712282
6538,-13.871191
6539,-11.705167
6540,-11.427335
6541,-9.651772
6542,-9.695285
6543,-10.4137945
6544,-12.403714
6545,-11.548923
6546,-13.195057
6547,-11.344389
6548,-11.307116
6549,-12.753009
6550,-12.571535
6551,-10.59451
6552,-11.263968
6553,-13.58173
6554,-11.323177
6555,-12.132562
6556,-10.308049
6557,-10.162431
6558,-11.64646
6559,-10.613198
6560,-10.033465
6561,-11.868877
6562,-14.170791
6563,-13.085972
6564,-12.468188
6565,-14.050215
6566,-13.948963
6567,-14.890047
6568,-13.650076
6569,-13.578208
6570,-14.747478
6571,-15.024063
6572,-12.742197
6573,-14.475866
6574,-15.154816
6575,-14.006017
6576,-13.341922
6577,-11.414562
6578,-14.53001
6579,-12.957823
6580,-12.460679
6581,-13.803358
6582,-14.938621
6583,-12.748268
6584,-10.481221
6585,-8.0196
6586,-10.750324
6587,-12.498032
6588,-11.233503
6589,-13.111291
6590,-13.795128
6591,-14.448947
