,vector_ruggedness_measure
6521,0.00083279307
6522,0.00022656607
6523,0.00015404787
6524,0.00028829512
6525,0.00065057084
6526,0.0013602618
6527,0.0013294297
6528,0.000833059
6529,0.0008328419
6530,0.00067357306
6531,0.0006354889
6532,0.0006547928
6533,0.00080835447
6534,0.0008581491
6535,0.0011240891
6536,0.001128911
6537,0.002336923
6538,0.0017442248
6539,0.002355693
6540,0.0009961184
6541,0.00055731065
6542,0.00011918255
6543,8.2027116e-05
6544,7.999253e-05
6545,6.689362e-05
6546,2.4557216e-05
6547,5.900708e-06
6548,2.4081821e-06
6549,1.342266e-06
6550,2.6532675e-06
6551,3.820283e-06
6552,5.0316803e-06
6553,4.6402306e-06
6554,8.384488e-06
6555,1.2183242e-05
6556,1.3053493e-05
6557,1.4892592e-05
6558,3.1132706e-05
6559,5.250293e-05
6560,8.325618e-05
6561,9.8946955e-05
6562,0.00014349222
6563,0.00025915419
6564,0.00028496256
6565,0.0002439151
6566,0.00015248844
6567,0.0002097877
6568,0.00011247598
6569,0.00028688414
6570,0.00046864734
6571,0.00036466922
6572,0.00041591405
6573,0.00028207924
6574,0.00019595605
6575,0.00022702369
6576,0.0003446952
6577,0.00022556933
6578,0.00010192233
6579,5.9327722e-05
6580,4.074798e-05
6581,5.7573805e-05
6582,0.000114954186
6583,0.000119113945
6584,0.00026025827
6585,0.0002749688
6586,0.00019765312
6587,0.00029504925
6588,0.000119899196
6589,1.3314171e-05
6590,4.415181e-05
6591,0.0010658521
6592,0.0014559666
6593,0.002054252
6594,0.004500674
6595,0.00396172
6596,0.0024682113
6597,0.001824627
6598,0.0020548794
6599,0.0020801865
6600,0.0007331639
6601,7.2826035e-05
6602,2.4204695e-05
6603,1.4531382e-05
6604,9.564995e-06
6605,8.878699e-06
6606,8.976471e-06
6607,2.281185e-05
6608,4.8785583e-05
6609,8.4153406e-05
6610,0.00012451148
6611,0.00012404927
6612,7.910777e-05
6613,3.691917e-05
6614,3.7236397e-05
6615,7.106301e-05
6616,8.937331e-05
6617,9.633043e-05
6618,6.8656045e-05
6619,4.123554e-05
6620,2.0765096e-05
6621,3.336443e-05
6622,3.442441e-05
6623,4.2187818e-05
6624,4.1797008e-05
6625,3.6107736e-05
6626,0.00025511874
6627,0.00048246377
6628,0.0006963152
6629,0.00078175607
6630,0.0013707062
6631,0.0024441471
6632,0.0032592148
6633,0.002365726
6634,0.0026136653
6635,0.0028944118
6636,0.0050639505
6637,0.0043703006
6638,0.0033383209
6639,0.0033338952
6640,0.00653317
6641,0.007196451
6642,0.0041656783
6643,0.003998726
6644,0.0040347665
6645,0.003117133
6646,0.0030411035
6647,0.004942565
6648,0.006659464
6649,0.003355994
6650,0.003929485
6651,0.003944296
6652,0.0030891036
6653,0.0022631753
6654,0.0016144956
6655,0.002027861
6656,0.003149117
6657,0.0037003283
6658,0.003391447
6659,0.0025517414
6660,0.0027046648
6661,0.0033482432
6662,0.002654655
6663,0.0019471946
6664,0.0077792024
6665,0.008273876
6666,0.0016834885
6667,0.0009601854
6668,0.00066562224
6669,0.0005224313
6670,0.0005173187
6671,0.0009354413
6672,0.0019902652
6673,0.0030600887
6674,0.003324948
6675,0.0028006227
6676,0.0013390861
6677,0.0011019212
6678,0.0017930153
6679,0.002540909
6680,0.002279835
6681,0.0025600651
6682,0.00227278
6683,0.0016690808
6684,0.0016929955
6685,0.0010994804
6686,0.002759743
6687,0.0024354663
6688,0.0028213027
6689,0.0023439212
6690,0.002064549
6691,0.0019827173
6692,0.0021412852
6693,0.0043497076
6694,0.006640595
6695,0.002491013
6696,0.00929229
6697,0.0047780583
6698,0.0013922722
6699,0.0016615445
6700,0.003970124
6701,0.0027534466
6702,0.0024499109
6703,0.002216172
6704,0.0038751739
6705,0.0032856895
6706,0.0019447501
6707,0.0012882901
6708,0.0015913753
6709,0.0015495471
6710,0.0024929512
6711,0.0015959825
6712,0.00078264275
6713,0.0005110508
6714,0.001417228
6715,0.0009786503
6716,0.0022884172
6717,0.001574207
6718,0.003052215
6719,0.000938704
6720,0.0024272017
6721,0.002265029
6722,0.00050723
6723,0.0010318918
6724,0.00030639226
6725,0.0001526838
6726,0.00044235456
6727,0.000644294
6728,0.00078306947
6729,0.0010122772
6730,0.0010028816
6731,0.0015009475
6732,0.0007823153
6733,0.00045301756
6734,0.0007761318
6735,0.0006956852
6736,0.00046707393
6737,0.0010797326
6738,0.0007176899
6739,0.0014134872
6740,0.0015379062
6741,0.0011874135
6742,0.0005883865
6743,0.00039086922
6744,0.00027289253
6745,0.00017011075
6746,0.00017952082
6747,0.00017744723
6748,0.00015157509
6749,3.995557e-05
6750,4.245855e-06
6751,1.9756508e-06
6752,2.2309227e-06
6753,2.1435403e-06
6754,3.126018e-06
6755,4.552648e-06
6756,1.216119e-05
6757,2.4146455e-05
6758,1.9457939e-05
6759,2.1633276e-05
6760,4.5143926e-05
6761,4.48692e-05
6762,3.7831946e-05
6763,4.859886e-05
6764,9.620705e-05
6765,0.00020787133
6766,0.0002555736
6767,0.00021533978
6768,0.00019355063
6769,0.00028134152
6770,0.00035251916
6771,0.0006165214
6772,0.0008110085
6773,0.0006446934
6774,0.0005050572
6775,0.00032316742
6776,0.00027803032
6777,0.00041323045
6778,0.0006453097
6779,0.0004064091
6780,0.00021170538
6781,0.00017829564
6782,0.00020704584
6783,0.00020154075
6784,0.00015514286
6785,0.000117942465
6786,0.00015723688
6787,0.00031287724
6788,0.00025047472
6789,0.00026877524
6790,0.00012288635
6791,2.8775476e-05
6792,6.9895614e-05
6793,0.0011852328
6794,0.0021664451
6795,0.004282562
6796,0.005647328
6797,0.00273134
6798,0.00190426
6799,0.0021691588
6800,0.0018944436
6801,0.0008262381
6802,0.00017779575
6803,0.00014078442
6804,0.00023942736
6805,0.00031483264
6806,0.00024134005
6807,0.00012697023
6808,5.470955e-05
6809,4.459801e-05
6810,6.697802e-05
6811,0.00011631237
6812,0.00017901759
6813,0.00016088047
6814,0.00018876763
6815,8.9722664e-05
6816,6.9224945e-05
6817,0.0001309742
6818,0.00014743773
6819,0.00014990289
6820,0.00010394376
6821,0.00013044088
6822,0.00011635063
6823,9.901245e-05
6824,0.00010099379
6825,0.00010732548
6826,0.00012711427
6827,0.00012086215
6828,0.00015687315
6829,0.0002455507
6830,0.00033343636
6831,0.0004412662
6832,0.0008843753
6833,0.0013641376
6834,0.0023819522
6835,0.0031402276
6836,0.003566533
6837,0.0023875576
6838,0.00200544
6839,0.003090353
6840,0.0042078723
6841,0.0049782926
6842,0.007726104
6843,0.0039817346
6844,0.0034543388
6845,0.003499164
6846,0.002355172
6847,0.004233201
6848,0.005071445
6849,0.0033756215
6850,0.004539664
6851,0.002976072
6852,0.003074162
6853,0.0040849587
6854,0.0025182103
6855,0.0023677922
6856,0.00211272
6857,0.0020162256
6858,0.003656958
6859,0.0025049353
6860,0.0034868245
6861,0.0031487516
6862,0.0014719866
6863,0.0009968579
6864,0.00058707566
6865,0.0019633444
6866,0.007952002
6867,0.007177295
6868,0.0029043492
6869,0.00329472
6870,0.003502366
6871,0.0031042807
6872,0.0029594477
6873,0.0030105696
6874,0.0029463202
6875,0.0025080896
6876,0.002114156
6877,0.0020760205
6878,0.0019289347
6879,0.0022207487
6880,0.0025045641
6881,0.002950667
6882,0.0021963236
6883,0.0011505879
6884,0.0017525391
6885,0.0021041466
6886,0.0014777611
6887,0.0012757846
6888,0.0041631158
6889,0.0037868612
6890,0.0051824725
6891,0.0046994193
6892,0.0021010337
6893,0.0017741935
6894,0.0028344402
6895,0.004293707
6896,0.0035108188
6897,0.0037820642
6898,0.009122669
6899,0.0030672771
6900,0.0017779687
6901,0.0010446964
6902,0.0020711871
6903,0.0024466082
6904,0.0021439572
6905,0.0018985334
6906,0.0031534664
6907,0.0025848157
6908,0.0022492427
6909,0.002166037
6910,0.0023178284
6911,0.0018561506
6912,0.0023462814
6913,0.0029986918
6914,0.00047362494
6915,0.00026864448
6916,0.0011550224
6917,0.00093241705
6918,0.0012117386
6919,0.001308573
6920,0.001791505
6921,0.00075657206
6922,0.0021733525
6923,0.0017403021
6924,0.00058228744
6925,0.00078098953
6926,0.0004931919
6927,0.00037057808
6928,0.000475345
6929,0.0005459687
6930,0.0008522481
6931,0.0014977504
6932,0.0009445665
6933,0.00126087
6934,0.0010582232
6935,0.0008399354
6936,0.000984963
6937,0.0010405206
6938,0.0011387522
6939,0.0020275104
6940,0.0014084626
6941,0.00083260186
6942,0.00069062173
6943,0.00044099815
6944,0.0005008244
6945,0.00060643844
6946,0.00052422035
6947,0.00029135778
6948,0.00023114988
6949,0.00027834292
6950,0.0003619938
6951,0.0002437039
6952,1.0764288e-05
6953,2.734382e-06
6954,1.7977992e-06
6955,1.2923122e-06
6956,2.337324e-06
6957,4.746576e-06
6958,1.20851255e-05
6959,2.6516496e-05
6960,1.4849842e-05
6961,2.333841e-05
6962,8.1906954e-05
6963,0.00012961557
6964,0.00022342747
6965,0.00034362005
6966,0.00046152898
6967,0.0005142694
6968,0.00034359956
6969,0.00019878274
6970,0.00017690354
6971,0.0003633833
6972,0.0004541811
6973,0.00042007526
6974,0.00038576988
6975,0.00035875035
6976,0.00021689122
6977,0.000107223335
6978,7.513366e-05
6979,0.00014785753
6980,0.000363553
6981,0.00019340032
6982,9.5562136e-05
6983,0.000103831495
6984,0.000153193
6985,0.000120125864
6986,5.505005e-05
6987,3.824673e-05
6988,2.6736827e-05
6989,9.981827e-05
6990,0.00016439288
6991,0.00032140454
6992,0.00022447601
6993,0.00014967109
6994,0.00017125683
6995,0.0011736178
6996,0.0019228427
6997,0.0031043026
6998,0.0034968187
6999,0.0018577671
7000,0.0019148579
7001,0.0011020722
7002,0.00045538144
7003,0.00021376771
7004,0.00025696156
7005,0.0004308089
7006,0.0005334768
7007,0.0008720624
7008,0.000603012
7009,0.0004573237
7010,0.00020807367
7011,0.00014214576
7012,0.0001664447
7013,0.00014567438
7014,0.00026112096
7015,0.00014622835
7016,0.00019538704
7017,0.00021524001
7018,0.0001939888
7019,0.00025030397
7020,0.00025089912
7021,0.000339794
7022,0.00030757042
7023,0.00026895298
7024,0.0002100003
7025,0.0002144329
7026,9.5394e-05
7027,0.00013230748
7028,0.00016191833
7029,0.00021279803
7030,0.000191341
7031,0.000108678934
7032,5.4610875e-05
7033,0.00012930481
7034,0.00060838246
7035,0.0010922425
7036,0.0015853193
7037,0.0014699037
7038,0.0008486287
7039,0.00027992777
7040,0.00035886915
7041,0.0010013292
7042,0.0015873112
7043,0.0026716532
7044,0.004839963
7045,0.0026271003
7046,0.0033077076
7047,0.0021288614
7048,0.0026277031
7049,0.0034183522
7050,0.002527908
7051,0.0015927269
7052,0.0038815609
7053,0.0037055088
7054,0.0016492767
7055,0.004176581
7056,0.0031123778
7057,0.0036950123
7058,0.0044926084
7059,0.002758353
7060,0.0064185215
7061,0.0028915468
7062,0.0032988256
7063,0.0043781274
7064,0.0010049664
7065,0.00041680565
7066,0.00076036435
7067,0.002144278
7068,0.005959397
7069,0.004851449
7070,0.0018287734
7071,0.001787707
7072,0.002399976
7073,0.0024548552
7074,0.0023952227
7075,0.0019076784
7076,0.0013600168
7077,0.0015152583
7078,0.0020163145
7079,0.0024970304
7080,0.002536629
7081,0.0031178931
7082,0.004546088
7083,0.006206907
7084,0.007010501
7085,0.0055779754
7086,0.0035717685
7087,0.0049284105
7088,0.005399108
7089,0.0056994706
7090,0.008056929
7091,0.00585211
7092,0.004131896
7093,0.006448476
7094,0.003343364
7095,0.0015454292
7096,0.0048748394
7097,0.0044976193
7098,0.0014311617
7099,0.005322957
7100,0.00848913
7101,0.0021150021
7102,0.0032941338
7103,0.0019768993
7104,0.0019434438
7105,0.0023682648
7106,0.0050416407
7107,0.0059834863
7108,0.005975261
7109,0.0041760025
7110,0.00285942
7111,0.0023449038
7112,0.0020846676
7113,0.0021173996
7114,0.0013977516
7115,0.0018818969
7116,0.004712536
7117,0.0074812006
7118,0.008591355
7119,0.006935722
7120,0.0004218281
7121,0.0002898271
7122,0.0008330126
7123,0.00089746754
7124,0.00067387515
7125,0.00074471225
7126,0.00077517395
7127,0.00089840044
7128,0.001083202
7129,0.0009043519
7130,0.0007901209
7131,0.00073728187
7132,0.00047728655
7133,0.0006521859
7134,0.0004330803
7135,0.0006122333
7136,0.0009303746
7137,0.0020724726
7138,0.0007584824
7139,0.00067574065
7140,0.0007259118
7141,0.0008814657
7142,0.0013563138
7143,0.0014807885
7144,0.0012972977
7145,0.001388965
7146,0.0009484815
7147,0.00043257844
7148,0.00028598786
7149,0.00038851015
7150,0.0010703856
7151,0.000889718
7152,0.0011002329
7153,0.0006112485
7154,0.0003631045
7155,0.0005114925
7156,0.0006251927
7157,0.00069755653
7158,2.3210518e-05
7159,3.672347e-06
7160,2.0932566e-06
7161,3.5371813e-06
7162,3.294645e-06
7163,6.760253e-06
7164,1.1498543e-05
7165,2.4648529e-05
7166,2.8994436e-05
7167,5.222832e-05
7168,0.000116652125
7169,0.00016416302
7170,0.00021121143
7171,0.00023243048
7172,0.00024809345
7173,0.00027279888
7174,0.00031037908
7175,0.0004400586
7176,0.00065150653
7177,0.0010932483
7178,0.0012952005
7179,0.0011692918
7180,0.0006370635
7181,0.00032896522
7182,0.00022191551
7183,9.163186e-05
7184,7.818269e-05
7185,0.00013773373
7186,0.0002760502
7187,0.00014951354
7188,4.328668e-05
7189,5.406876e-05
7190,7.1402e-05
7191,2.8520559e-05
7192,2.19534e-05
7193,2.3787854e-05
7194,2.5346342e-05
7195,4.0533796e-05
7196,0.00028862106
7197,0.0007392123
7198,0.000730872
7199,0.0009057661
7200,0.00070111087
7201,0.0013309083
7202,0.0017344515
7203,0.002182699
7204,0.0020737224
7205,0.0013711809
7206,0.00060793856
7207,0.00017619166
7208,0.00015914826
7209,0.00026954865
7210,0.00033153297
7211,0.0003020637
7212,0.00038591234
7213,0.0009238984
7214,0.00056518125
7215,0.0004917689
7216,0.000231428
7217,0.00020802804
7218,0.00030552255
7219,0.00016644289
7220,0.0003079921
7221,0.00023739898
7222,0.00013600053
7223,0.00023927215
7224,0.0003228272
7225,0.00030497657
7226,0.00023707117
7227,0.0003643263
7228,0.00067613146
7229,0.00057787535
7230,0.00023059294
7231,0.0002839965
7232,0.00013565637
7233,0.00017145398
7234,0.00024903528
7235,0.00016494219
7236,0.00014521915
7237,0.00014581805
7238,0.00013633576
7239,0.0002518105
7240,0.00051202637
7241,0.0005787186
7242,0.0007461525
7243,0.00066754874
7244,0.00029244312
7245,0.00013103559
7246,7.5960495e-05
7247,6.580825e-05
7248,0.0002454103
7249,0.00093846896
7250,0.0020121643
7251,0.0016838717
7252,0.001871683
7253,0.0014486536
7254,0.0016948567
7255,0.0010097999
7256,0.0005045899
7257,0.0010675805
7258,0.0028161407
7259,0.003733778
7260,0.001887887
7261,0.0058340393
7262,0.004843201
7263,0.00349197
7264,0.005406179
7265,0.0015544181
7266,0.0057641263
7267,0.0037188802
7268,0.0027951926
7269,0.0049966425
7270,0.0018139476
7271,0.0015189664
7272,0.0025478716
7273,0.0035734358
7274,0.00556694
7275,0.005733098
7276,0.003757215
7277,0.0016542631
7278,0.00058761716
7279,0.0007509217
7280,0.00073154905
7281,0.0005257272
7282,0.0009804075
7283,0.0023470218
7284,0.0021746876
7285,0.001461216
7286,0.000803236
7287,0.0015827433
7288,0.0041112644
7289,0.005370045
7290,0.007574228
7291,0.010479845
7292,0.007907426
7293,0.007303972
7294,0.009888126
7295,0.011726074
7296,0.01393753
7297,0.013197127
7298,0.006766777
7299,0.0054878774
7300,0.004592698
7301,0.0020205583
7302,0.005461422
7303,0.0057192547
7304,0.0017695671
7305,0.005036413
7306,0.008348123
7307,0.0024688751
7308,0.0066971574
7309,0.0067462455
7310,0.009977652
7311,0.013116947
7312,0.016582144
7313,0.016152794
7314,0.013205421
7315,0.008448627
7316,0.0041436106
7317,0.0027200927
7318,0.002835301
7319,0.0045805597
7320,0.0056326482
7321,0.005409992
7322,0.0041416762
7323,0.0044013495
7324,0.0065021957
7325,0.008249762
7326,0.00024667967
7327,0.0004529845
7328,0.00056102313
7329,0.0008216979
7330,0.00076271617
7331,0.00050580024
7332,0.00044527525
7333,0.00052448775
7334,0.00028721232
7335,0.000562076
7336,0.00077698554
7337,0.0011245469
7338,0.00057002134
7339,0.000932831
7340,0.00040806207
7341,0.0006102539
7342,0.000746324
7343,0.002450319
7344,0.0012096474
7345,0.0004507777
7346,0.0004111874
7347,0.0005921947
7348,0.0010019856
7349,0.0012061137
7350,0.0010956358
7351,0.00069639453
7352,0.00042077235
7353,0.00016622405
7354,0.0001415624
7355,0.0004872618
7356,0.0017297311
7357,0.0010414178
7358,0.0022187626
7359,0.0014119981
7360,0.00075512147
7361,0.00086224073
7362,0.00092787074
7363,0.0010168578
7364,3.3450277e-05
7365,6.8250574e-06
7366,4.408593e-06
7367,7.653005e-06
7368,4.4405447e-06
7369,4.9697114e-06
7370,9.7054035e-06
7371,1.6607553e-05
7372,3.6514262e-05
7373,6.0092967e-05
7374,9.7465694e-05
7375,8.446212e-05
7376,7.987212e-05
7377,0.0001177807
7378,0.00021481088
7379,0.0004095005
7380,0.00065117463
7381,0.0006561861
7382,0.000671784
7383,0.00094252813
7384,0.0011150365
7385,0.0014770171
7386,0.0011206599
7387,0.00033473794
7388,0.0001326594
7389,0.00010226161
7390,8.487931e-05
7391,9.629725e-05
7392,0.00019475594
7393,0.00011892774
7394,3.6335747e-05
7395,8.994676e-05
7396,7.561412e-05
7397,4.8869093e-05
7398,3.966103e-05
7399,6.813803e-05
7400,8.164583e-05
7401,8.5070475e-05
7402,0.0005409379
7403,0.0009455911
7404,0.00084120507
7405,0.0015139405
7406,0.0011574648
7407,0.0010878075
7408,0.0011363486
7409,0.00051897217
7410,0.000320286
7411,0.0001319065
7412,0.00010985386
7413,0.00021778437
7414,0.00026722014
7415,0.00057042175
7416,0.00078160386
7417,0.00081723894
7418,0.00087226124
7419,0.0010302777
7420,0.00051808887
7421,0.0004696146
7422,0.00025593227
7423,0.00025089167
7424,0.00044241716
7425,0.0002767884
7426,0.00024235295
7427,0.00034569376
7428,0.00011089573
7429,0.0003000938
7430,0.0003894551
7431,0.00029105833
7432,0.00024183947
7433,0.00028417836
7434,0.0006215895
7435,0.00086121896
7436,0.00047879774
7437,0.0003205738
7438,0.00013225504
7439,0.00021617617
7440,0.00044481573
7441,0.00042882358
7442,0.00020705165
7443,0.0003148608
7444,0.0004029316
7445,0.00054250605
7446,0.00044453845
7447,0.0003993139
7448,0.0006737556
7449,0.0008943255
7450,0.00067768584
7451,0.0004393535
7452,0.00019999366
7453,0.00011656818
7454,0.00020665745
7455,0.00047423042
7456,0.0008466121
7457,0.00070835685
7458,0.00037216075
7459,0.00044178928
7460,0.00058817375
7461,0.0004534521
7462,0.00067409006
7463,0.001009379
7464,0.0015753844
7465,0.002636666
7466,0.0017950122
7467,0.0038478237
7468,0.0048839548
7469,0.0029307697
7470,0.004098881
7471,0.0014306675
7472,0.003189869
7473,0.0043810173
7474,0.002593361
7475,0.0037834758
7476,0.0032409967
7477,0.0022993546
7478,0.0020015622
7479,0.0017426289
7480,0.0020024674
7481,0.0031189658
7482,0.0042755217
7483,0.0036117537
7484,0.0016352836
7485,0.0012403746
7486,0.0010070686
7487,0.00062822364
7488,0.0012430499
7489,0.0024126773
7490,0.001210249
7491,0.0009268456
7492,0.0017033077
7493,0.004129216
7494,0.007848345
7495,0.006877227
7496,0.0047810324
7497,0.008829405
7498,0.009240587
7499,0.0060774777
7500,0.0033553452
7501,0.0028714344
7502,0.0051595382
7503,0.009522361
7504,0.0079736775
7505,0.0047029853
7506,0.004293425
7507,0.003771699
7508,0.004821993
7509,0.0069392025
7510,0.0058233747
7511,0.0059087095
7512,0.0084940465
7513,0.004489633
7514,0.014261031
7515,0.0162814
7516,0.018481608
7517,0.018048013
7518,0.01323178
7519,0.008313585
7520,0.00666772
7521,0.0069826515
7522,0.006677762
7523,0.005345497
7524,0.0031368649
7525,0.0024484515
7526,0.0033960934
7527,0.0042642197
7528,0.0049405345
7529,0.0048850896
7530,0.0046278005
7531,0.0035554923
7532,0.00055798906
7533,0.00094808964
7534,0.00066135934
7535,0.00091115944
7536,0.00069809693
7537,0.00042534317
7538,0.000344162
7539,0.00023097753
7540,0.00028278623
7541,0.0006895263
7542,0.000723145
7543,0.0017461953
7544,0.00059985
7545,0.001072058
7546,0.00050594273
7547,0.00054006954
7548,0.0003860731
7549,0.0021093674
7550,0.0015753551
7551,0.00027727228
7552,0.0004540783
7553,0.00096697884
7554,0.0013099075
7555,0.0017031801
7556,0.0016022574
7557,0.0012708025
7558,0.00070995814
7559,0.00029043946
7560,0.00017671037
7561,0.00054857123
7562,0.0015842911
7563,0.00096397626
7564,0.0038024152
7565,0.00312436
7566,0.0015687254
7567,0.0012440527
7568,0.0011420725
7569,0.000963425
7570,2.8540491e-05
7571,6.4434475e-06
7572,3.857252e-06
7573,1.2932195e-05
7574,1.3586866e-05
7575,2.1804666e-05
7576,3.353189e-05
7577,4.9804923e-05
7578,8.114226e-05
7579,0.0001562358
7580,0.00018513891
7581,0.00018958474
7582,9.395722e-05
7583,5.331666e-05
7584,9.982145e-05
7585,0.00020984196
7586,0.0003910501
7587,0.0005757453
7588,0.0010323662
7589,0.0013313504
7590,0.00102061
7591,0.0008673085
7592,0.0009401079
7593,0.00061232987
7594,0.00041456596
7595,0.00019637257
7596,0.00011991039
7597,0.00017795581
7598,0.00032733474
7599,0.00032620976
7600,0.00021187648
7601,0.00019228744
7602,0.00014354396
7603,0.00030675074
7604,0.00044783327
7605,0.00053857174
7606,0.00045313602
7607,0.00024196805
7608,0.00080869684
7609,0.0010495503
7610,0.0006376388
7611,0.0020960176
7612,0.0020721522
7613,0.000937406
7614,0.0010110354
7615,0.00030209875
7616,0.00024257238
7617,0.000113104776
7618,0.00015387624
7619,0.00033318537
7620,0.0003604507
7621,0.000818935
7622,0.0013544507
7623,0.0013956841
7624,0.0015753545
7625,0.00077946385
7626,0.00019248511
7627,0.00024250546
7628,0.000271057
7629,0.00028810103
7630,0.00054343906
7631,0.00045393145
7632,0.00026864302
7633,0.00042625092
7634,7.084598e-05
7635,0.00036234266
7636,0.00050698547
7637,0.00019541367
7638,0.00029017893
7639,0.00031275506
7640,0.00032460247
7641,0.00045234818
7642,0.00048320254
7643,0.00039135155
7644,0.00018465753
7645,0.0001076369
7646,0.00036695309
7647,0.0006394777
7648,0.0006159294
7649,0.0008211012
7650,0.00060969446
7651,0.0011291368
7652,0.00064653833
7653,0.00023977691
7654,0.00036270864
7655,0.00069846405
7656,0.00079093286
7657,0.00078826403
7658,0.0004932817
7659,0.00032799982
7660,0.00027197308
7661,0.0003217696
7662,0.00073607656
7663,0.0012510127
7664,0.00064950855
7665,0.00038135913
7666,0.0007335171
7667,0.0010838768
7668,0.0012017406
7669,0.0011933349
7670,0.0009924883
7671,0.0021748908
7672,0.0029106392
7673,0.0023689466
7674,0.0028022148
7675,0.0022210975
7676,0.0020007882
7677,0.0013106876
7678,0.0012320237
7679,0.0034205818
7680,0.0028539868
7681,0.0021817547
7682,0.0027476752
7683,0.0030138304
7684,0.002745787
7685,0.0026900496
7686,0.0032347082
7687,0.0037199133
7688,0.004086685
7689,0.0041291527
7690,0.0023650257
7691,0.0010823164
7692,0.00073117414
7693,0.0004974796
7694,0.0010219968
7695,0.0020839537
7696,0.0019153615
7697,0.0028218736
7698,0.003880631
7699,0.00424711
7700,0.0040320167
7701,0.0023216493
7702,0.0016479284
7703,0.0035759036
7704,0.0066499584
7705,0.00847308
7706,0.006187287
7707,0.0026452097
7708,0.0012976354
7709,0.003078763
7710,0.005578172
7711,0.006104769
7712,0.0060920008
7713,0.00593832
7714,0.0045724697
7715,0.0043690596
7716,0.0057144137
7717,0.0060667545
7718,0.007162988
7719,0.0055532684
7720,0.013811425
7721,0.0092732245
7722,0.0066870237
7723,0.008075062
7724,0.0066301785
7725,0.004046538
7726,0.0031086763
7727,0.005935266
7728,0.010019097
7729,0.009966625
7730,0.007142099
7731,0.005206547
7732,0.0049064
7733,0.0040341024
7734,0.0031691436
7735,0.0027531784
7736,0.0037677314
7737,0.0052163643
7738,0.00094301964
7739,0.0009667182
7740,0.00061589514
7741,0.00094078894
7742,0.0004606062
7743,0.00042149765
7744,0.00040065387
7745,0.00022300785
7746,0.00039028988
7747,0.0005530164
7748,0.000635361
7749,0.0020432035
7750,0.00062922004
7751,0.0010270709
7752,0.0009888576
7753,0.00049574126
7754,0.00029721283
7755,0.001344767
7756,0.0018321563
7757,0.00034956055
7758,0.0008337842
7759,0.0011579015
7760,0.0010399994
7761,0.0015431986
7762,0.00078272674
7763,0.0006789252
7764,0.00038060354
7765,0.0002955564
7766,0.00035819112
7767,0.0005087673
7768,0.001060659
7769,0.0015063128
7770,0.0039748773
7771,0.0024355059
7772,0.0008630815
7773,0.00086858997
7774,0.00096662814
7775,0.00056032353
7776,1.4003157e-05
7777,5.218498e-06
7778,3.5997755e-06
7779,2.3643468e-05
7780,3.7617654e-05
7781,4.0601393e-05
7782,4.2021053e-05
7783,3.8220758e-05
7784,5.386744e-05
7785,0.00012627103
7786,0.00012774924
7787,0.00020437843
7788,0.00025898695
7789,0.00022369197
7790,0.00017900963
7791,0.0002536738
7792,0.00047136503
7793,0.0006650044
7794,0.0007875157
7795,0.00087848096
7796,0.001018576
7797,0.0009744171
7798,0.00070331147
7799,0.0004135181
7800,0.0005477049
7801,0.0007080811
7802,0.0006029339
7803,0.00049528846
7804,0.000564906
7805,0.00071966305
7806,0.00057852454
7807,0.0003116159
7808,0.00042512477
7809,0.0008585978
7810,0.0008207792
7811,0.0008656464
7812,0.00079877174
7813,0.0005129273
7814,0.0014189595
7815,0.0015161178
7816,0.00031336021
7817,0.001974993
7818,0.002839935
7819,0.0010481962
7820,0.0009262374
7821,0.00035621168
7822,0.00028570453
7823,9.591552e-05
7824,0.00021711913
7825,0.0006602941
7826,0.00096777536
7827,0.0013492875
7828,0.0017084568
7829,0.0012910845
7830,0.0020867628
7831,0.0014520562
7832,0.00010305969
7833,0.00014280548
7834,0.0002954209
7835,0.00028410356
7836,0.00060239725
7837,0.0005171284
7838,0.00032223304
7839,0.00043492558
7840,6.4791144e-05
7841,0.00038292984
7842,0.00051589205
7843,0.00021542897
7844,0.00024230218
7845,0.00020496301
7846,0.00016917873
7847,0.00020414492
7848,0.0002637323
7849,0.00027496187
7850,0.00029583584
7851,0.00036043557
7852,0.00034687985
7853,0.0006610836
7854,0.0009222298
7855,0.0020483558
7856,0.0008406083
7857,0.0017102975
7858,0.0010098232
7859,0.00030842682
7860,0.0002743435
7861,0.00036818636
7862,0.0005275637
7863,0.00084624445
7864,0.00073857396
7865,0.0004726251
7866,0.00041172988
7867,0.00033475782
7868,0.0005799689
7869,0.0016909001
7870,0.000858079
7871,0.00054434635
7872,0.0012193008
7873,0.0012125026
7874,0.0008382763
7875,0.00077996845
7876,0.00046052394
7877,0.0012141595
7878,0.0024849698
7879,0.0031023254
7880,0.0019355948
7881,0.0012159732
7882,0.0007377219
7883,0.000986606
7884,0.0006464804
7885,0.0018206052
7886,0.0033353583
7887,0.0030267187
7888,0.0021545263
7889,0.0013735202
7890,0.0014620178
7891,0.0019412484
7892,0.0024229328
7893,0.002229688
7894,0.00148771
7895,0.0019706022
7896,0.0019742507
7897,0.0013703957
7898,0.0014243874
7899,0.0017306705
7900,0.0025048296
7901,0.003390787
7902,0.0035408451
7903,0.0035557253
7904,0.0041452297
7905,0.0029807691
7906,0.0017853148
7907,0.0015938716
7908,0.0022375626
7909,0.0015462766
7910,0.0012676839
7911,0.003357423
7912,0.0041537457
7913,0.0029249955
7914,0.0022290517
7915,0.0025991087
7916,0.0032506133
