,ground_failure_estimate_cropped
6244,0.00067607133
6245,0.0007832264
6246,0.000657065
6247,0.0006401742
6248,0.00064315286
6249,0.0006974969
6250,0.0005673692
6251,0.00055857195
6252,0.0005600226
6253,0.0005594569
6254,0.0006123412
6255,0.0006072956
6256,0.0006167599
6257,0.0005564435
6258,0.00058049354
6259,0.00077712926
6260,0.00069851434
6261,0.0006145062
6262,0.0006000067
6263,0.00059938774
6264,0.0005984697
6265,0.00059455074
6266,0.0005970601
6267,0.0006039339
6268,0.0006126269
6269,0.000638027
6270,0.0006649002
6271,0.0005943285
6272,0.00057049905
6273,0.0005511396
6274,0.00055072136
6275,0.00053667807
6276,0.00053004356
6277,0.0005275566
6278,0.0005285654
6279,0.00053076603
6280,0.0005303767
6281,0.0005308261
6282,0.0005330791
6283,0.00057817966
6284,0.00058360264
6285,0.0005904758
6286,0.0005867133
6287,0.000579337
6288,0.00058017013
6289,0.00057184324
6290,0.00056013616
6291,0.00056550285
6292,0.000568995
6293,0.0005318062
6294,0.00054105785
6295,0.0005452743
6296,0.00054189947
6297,0.0005394692
6298,0.00053985673
6299,0.00059435755
6300,0.0005820553
6301,0.00053195696
6302,0.0005331522
6303,0.00053647935
6304,0.0005341734
6305,0.00056876097
6306,0.0005670364
6307,0.0005633305
6308,0.0005592334
6309,0.00053587893
6310,0.0005393145
6311,0.000546297
6312,0.0005489563
6313,0.0005544765
6314,0.0005536283
6315,0.0005557159
6316,0.0005625251
6317,0.0005565613
6318,0.0005506749
6319,0.0005472892
6320,0.0005432755
6321,0.00054039224
6322,0.00054798374
6323,0.00055164285
6324,0.00054952386
6325,0.0006181627
6326,0.0006149135
6327,0.0006040795
6328,0.00057004846
6329,0.0005730671
6330,0.0005855155
6331,0.0006291902
6332,0.0005936773
6333,0.00059812004
6334,0.0005857533
6335,0.000635981
6336,0.00065051974
6337,0.00063032535
6338,0.00063870207
6339,0.00059671147
6340,0.00060549745
6341,0.0006026739
6342,0.0
6343,0.0
6344,0.0
6345,0.0
6346,0.0
6347,0.0
6348,0.0
6349,0.0
6350,0.0
6351,0.0
6352,0.0
6353,0.0
6354,0.0
6355,0.0
6356,0.0
6357,0.0
6358,0.0
6359,0.0
6360,0.00059638027
6361,0.0005643267
6362,0.00056249456
6363,0.0
6364,0.0
6365,0.0
6366,0.0
6367,0.0
6368,0.0
6369,0.0
6370,0.0006141944
6371,0.0006218829
6372,0.00062537147
6373,0.0
6374,0.00062144006
6375,0.0006221815
6376,0.00061825354
6377,0.0
6378,0.0
6379,0.0
6380,0.0
6381,0.0
6382,0.0
6383,0.0006276493
6384,0.0006436838
6385,0.00063475827
6386,0.0
6387,0.0
6388,0.0
6389,0.0006277767
6390,0.0006897429
6391,0.0007828152
6392,0.0008608449
6393,0.00079116423
6394,0.0007464366
6395,0.000701552
6396,0.00077619916
6397,0.0007850724
6398,0.0007163243
6399,0.0006880926
6400,0.0
6401,0.0
6402,0.0
6403,0.0
6404,0.0
6405,0.0
6406,0.0
6407,0.0
6408,0.0
6409,0.0
6410,0.0
6411,0.00068795914
6412,0.0
6413,0.0
6414,0.0
6415,0.0
6416,0.0
6417,0.0
6418,0.0
6419,0.0
6420,0.0
6421,0.0
6422,0.0
6423,0.0
6424,0.0006270974
6425,0.00063533545
6426,0.0006243993
6427,0.0006658925
6428,0.0006583785
6429,0.00056492223
6430,0.0005717277
6431,0.00060393254
6432,0.0006382145
6433,0.0008245953
6434,0.0007158464
6435,0.0006958751
6436,0.00059749966
6437,0.000606929
6438,0.00062547997
6439,0.0006071613
6440,0.0007195109
6441,0.0006014761
6442,0.0006156726
6443,0.000832236
6444,0.0006335858
6445,0.0006219191
6446,0.00064724305
6447,0.0008212471
6448,0.00067552243
6449,0.0006701666
6450,0.00065361673
6451,0.00065878796
6452,0.00055808574
6453,0.0005584206
6454,0.00055192184
6455,0.00054963114
6456,0.00062195124
6457,0.0006325338
6458,0.0006358748
6459,0.0005672423
6460,0.00059731264
6461,0.00079886336
6462,0.00070886785
6463,0.0006295199
6464,0.0006227625
6465,0.0006332416
6466,0.0006305541
6467,0.00061663624
6468,0.00061758916
6469,0.00062839943
6470,0.000636789
6471,0.0006542875
6472,0.00065617403
6473,0.00057727797
6474,0.00056290935
6475,0.0005454704
6476,0.0005429515
6477,0.00053605763
6478,0.0005311996
6479,0.0005286512
6480,0.0005290857
6481,0.0005301458
6482,0.00053278607
6483,0.00053731503
6484,0.00053852476
6485,0.000578679
6486,0.0005736501
6487,0.0005788372
6488,0.00058789266
6489,0.0005864519
6490,0.0005850469
6491,0.00057707645
6492,0.00056511414
6493,0.00056977174
6494,0.00057197176
6495,0.0005399715
6496,0.00054993964
6497,0.0005445033
6498,0.0005419381
6499,0.0005463228
6500,0.00054635684
6501,0.0005927784
6502,0.0005796288
6503,0.00053006294
6504,0.0005281906
6505,0.00052954676
6506,0.00052983453
6507,0.0005619551
6508,0.00056038745
6509,0.0005577805
6510,0.000553061
6511,0.0
6512,0.0005630532
6513,0.0006091029
6514,0.00055037526
6515,0.0005531961
6516,0.0005543235
6517,0.0005608706
6518,0.0005535919
6519,0.0005488267
6520,0.0005544172
6521,0.00054954016
6522,0.000544622
6523,0.0005411392
6524,0.0005443813
6525,0.0005521836
6526,0.0005556752
6527,0.0005539729
6528,0.0005518457
6529,0.0005529112
6530,0.0005889269
6531,0.00059801433
6532,0.00059169694
6533,0.000578823
6534,0.0005995782
6535,0.00059384503
6536,0.0005885884
6537,0.00059293985
6538,0.00056514225
6539,0.00060044724
6540,0.0005967788
6541,0.00059305783
6542,0.0005895397
6543,0.00059587794
6544,0.0006015806
6545,0.0
6546,0.0
6547,0.0
6548,0.0
6549,0.0
6550,0.0
6551,0.0
6552,0.0
6553,0.0
6554,0.0
6555,0.0
6556,0.0
6557,0.0
6558,0.0
6559,0.0
6560,0.0
6561,0.0
6562,0.00059850485
6563,0.00060139905
6564,0.0005978265
6565,0.0
6566,0.0
6567,0.00060661853
6568,0.000613897
6569,0.0006123158
6570,0.00061118713
6571,0.0
6572,0.0
6573,0.0006246388
6574,0.0006481693
6575,0.0
6576,0.0
6577,0.0006274276
6578,0.00062548724
6579,0.00063485047
6580,0.00063510734
6581,0.0006381058
6582,0.0
6583,0.0
6584,0.0
6585,0.0
6586,0.0006406015
6587,0.0006445194
6588,0.0
6589,0.0
6590,0.0
6591,0.0006025763
6592,0.00066589884
6593,0.0009965355
6594,0.00066028547
6595,0.0007395255
6596,0.0007878771
6597,0.0008261678
6598,0.0007833906
6599,0.00070956605
6600,0.0
6601,0.0
6602,0.0
6603,0.0
6604,0.0
6605,0.0
6606,0.0
6607,0.0
6608,0.0
6609,0.0
6610,0.0
6611,0.0
6612,0.0
6613,0.0
6614,0.0
6615,0.00066159
6616,0.00066903123
6617,0.0006694561
6618,0.0006640943
6619,0.0
6620,0.0
6621,0.0
6622,0.0
6623,0.0
6624,0.0
6625,0.0
6626,0.00061611255
6627,0.00063673523
6628,0.000633367
6629,0.00060988544
6630,0.0006507753
6631,0.0005767859
6632,0.00061007065
6633,0.0006301591
6634,0.0007680725
6635,0.0006015015
6636,0.0005798681
6637,0.0006808824
6638,0.00060074544
6639,0.0006197936
6640,0.0006173383
6641,0.00061849057
6642,0.0006237137
6643,0.0006036943
6644,0.00059798313
6645,0.0006163877
6646,0.00087327644
6647,0.00075692736
6648,0.0007001946
6649,0.00067511294
6650,0.0006521404
6651,0.00058634137
6652,0.0005767776
6653,0.00056398613
6654,0.0005653373
6655,0.00056421733
6656,0.00055577134
6657,0.00061443285
6658,0.00061306724
6659,0.0006309803
6660,0.0006580427
6661,0.0006953067
6662,0.0006831881
6663,0.0007807425
6664,0.00068664283
6665,0.00064686214
6666,0.00066528015
6667,0.0006692356
6668,0.00065518054
6669,0.0006453045
6670,0.0006429411
6671,0.0006040455
6672,0.00060069654
6673,0.00058364414
6674,0.00057300675
6675,0.0005399595
6676,0.0005401834
6677,0.00054456264
6678,0.0005392582
6679,0.000535049
6680,0.00053346733
6681,0.0005315371
6682,0.00053274014
6683,0.0005390153
6684,0.000546039
6685,0.00054871594
6686,0.00054701295
6687,0.00059631054
6688,0.00058209454
6689,0.0005765852
6690,0.00054147077
6691,0.00060649606
6692,0.00060703163
6693,0.00058870116
6694,0.0005732121
6695,0.0005730545
6696,0.00058777805
6697,0.0006188704
6698,0.0005531103
6699,0.00054366124
6700,0.0005406876
6701,0.0005447485
6702,0.00054706185
6703,0.0005917167
6704,0.00057981856
6705,0.00056917453
6706,0.0005302754
6707,0.0005286748
6708,0.00052737584
6709,0.0005578402
6710,0.00055877445
6711,0.00055933575
6712,0.000534247
6713,0.0005531936
6714,0.0005623677
6715,0.0005750642
6716,0.0005786486
6717,0.00054680684
6718,0.00054884545
6719,0.0005561388
6720,0.0005466262
6721,0.00054573343
6722,0.00055222627
6723,0.0005705998
6724,0.00056751404
6725,0.0005434849
6726,0.00054331135
6727,0.0005504197
6728,0.0006316704
6729,0.0006254224
6730,0.0006130326
6731,0.00058745267
6732,0.0005990285
6733,0.00060220493
6734,0.0005899588
6735,0.00061861007
6736,0.0006381521
6737,0.00056227966
6738,0.0005612241
6739,0.00059617683
6740,0.0005977564
6741,0.0006017023
6742,0.0005978211
6743,0.00058851455
6744,0.0005854467
6745,0.0005942575
6746,0.0006155645
6747,0.0006243505
6748,0.0
6749,0.0
6750,0.0
6751,0.0
6752,0.0
6753,0.0
6754,0.0
6755,0.0
6756,0.0
6757,0.0
6758,0.0
6759,0.0
6760,0.0006117191
6761,0.0006085339
6762,0.0006100179
6763,0.00060333614
6764,0.00060295773
6765,0.0005970058
6766,0.0
6767,0.0
6768,0.0
6769,0.00061502337
6770,0.00062276615
6771,0.00061658735
6772,0.0
6773,0.0
6774,0.0
6775,0.0
6776,0.0
6777,0.0
6778,0.0
6779,0.0
6780,0.0
6781,0.0
6782,0.0
6783,0.0006415161
6784,0.0006458828
6785,0.0
6786,0.0
6787,0.0
6788,0.00062870805
6789,0.00065908785
6790,0.00065591175
6791,0.0
6792,0.0
6793,0.00081034965
6794,0.0010590799
6795,0.0008825046
6796,0.000820581
6797,0.00089385797
6798,0.0009014345
6799,0.00077408255
6800,0.00067839044
6801,0.0006364748
6802,0.0
6803,0.0007170151
6804,0.0006726367
6805,0.0007059673
6806,0.0006892579
6807,0.0
6808,0.0
6809,0.0
6810,0.0
6811,0.0
6812,0.0006895844
6813,0.0007359704
6814,0.0
6815,0.0
6816,0.0006590694
6817,0.000604218
6818,0.0006056725
6819,0.000745338
6820,0.0006921431
6821,0.000657223
6822,0.0
6823,0.0
6824,0.0006514231
6825,0.00065080705
6826,0.0
6827,0.0
6828,0.0
6829,0.0
6830,0.0
6831,0.00061931525
6832,0.00058236986
6833,0.0006123951
6834,0.0006134716
6835,0.0005926896
6836,0.00058409857
6837,0.0005831663
6838,0.00058126904
6839,0.0005799278
6840,0.0006523544
6841,0.0007369004
6842,0.00074796844
6843,0.0007210802
6844,0.00068775815
6845,0.0006442902
6846,0.0006532025
6847,0.00066978607
6848,0.00083387824
6849,0.00082701567
6850,0.0007322812
6851,0.0005962085
6852,0.00059476844
6853,0.00058865524
6854,0.0005799622
6855,0.000668352
6856,0.000682733
6857,0.00067560986
6858,0.0006613785
6859,0.00065400754
6860,0.00061850867
6861,0.00062757934
6862,0.0006914011
6863,0.0007410943
6864,0.00068975706
6865,0.0006663117
6866,0.00060995045
6867,0.0006511413
6868,0.0006835182
6869,0.0006708178
6870,0.0006483037
6871,0.0005919728
6872,0.0005883308
6873,0.0006256739
6874,0.0006101862
6875,0.0005400249
6876,0.00053878303
6877,0.00054421986
6878,0.000549896
6879,0.00055028236
6880,0.0005441872
6881,0.00054027204
6882,0.0005418069
6883,0.0005429259
6884,0.00054508186
6885,0.00055318867
6886,0.0005591542
6887,0.0005587504
6888,0.00055535656
6889,0.0006319743
6890,0.00062043
6891,0.0005446855
6892,0.0005490119
6893,0.00062563224
6894,0.0006244128
6895,0.00060628436
6896,0.00059384084
6897,0.000540737
6898,0.00054959866
6899,0.00056394155
6900,0.00062287814
6901,0.00059730496
6902,0.0005921636
6903,0.00054304156
6904,0.0005447807
6905,0.00054411986
6906,0.0005425165
6907,0.00059193774
6908,0.00058650895
6909,0.00053452764
6910,0.0005297122
6911,0.000561383
6912,0.0005611664
6913,0.0005588245
6914,0.00053662277
6915,0.0005395575
6916,0.0005394122
6917,0.0005645205
6918,0.0005704943
6919,0.0005437536
6920,0.0005457801
6921,0.0006015162
6922,0.00058910757
6923,0.00058794604
6924,0.0006043568
6925,0.0005730384
6926,0.00056525256
6927,0.00054416544
6928,0.0005487737
6929,0.00058542064
6930,0.000624333
6931,0.00062140584
6932,0.0006158567
6933,0.0006184723
6934,0.0006227448
6935,0.0005796644
6936,0.0005757821
6937,0.0006156189
6938,0.0006226986
6939,0.0006195968
6940,0.0006244702
6941,0.000594131
6942,0.00060322596
6943,0.00062750006
6944,0.0006161061
6945,0.00060922676
6946,0.0006365111
6947,0.00062749843
6948,0.00064829405
6949,0.00063886284
6950,0.00063420885
6951,0.0
6952,0.0
6953,0.0
6954,0.0
6955,0.0
6956,0.0
6957,0.0
6958,0.0
6959,0.0
6960,0.0
6961,0.00060610735
6962,0.00061733695
6963,0.0005994544
6964,0.0006009238
6965,0.00060188916
6966,0.0
6967,0.0
6968,0.0
6969,0.0
6970,0.0
6971,0.0006129586
6972,0.0006226398
6973,0.0006761262
6974,0.0005745514
6975,0.0
6976,0.0
6977,0.0007075707
6978,0.0006550027
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,0.0
6984,0.0
6985,0.0006454781
6986,0.0006508916
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.00057841896
6992,0.0005855752
6993,0.000676349
6994,0.0006862544
6995,0.00074869825
6996,0.0008917809
6997,0.00094022666
6998,0.00093014224
6999,0.00091320544
7000,0.0007588929
7001,0.0006777634
7002,0.00064466835
7003,0.0006357648
7004,0.0006439591
7005,0.00073724013
7006,0.00076480024
7007,0.00071420707
7008,0.0006985776
7009,0.00067864114
7010,0.00067270163
7011,0.0
7012,0.0
7013,0.0
7014,0.00068003254
7015,0.00069010974
7016,0.00068532507
7017,0.00064683106
7018,0.0006703686
7019,0.0006036635
7020,0.00060522085
7021,0.0005958327
7022,0.0006737951
7023,0.00065609685
7024,0.00064255664
7025,0.0
7026,0.00062903645
7027,0.0006393355
7028,0.0006414942
7029,0.00063408865
7030,0.00062399806
7031,0.0
7032,0.0
7033,0.00061124185
7034,0.0006738116
7035,0.00067962514
7036,0.00064686564
7037,0.0005758521
7038,0.00058033236
7039,0.0005913223
7040,0.0005955457
7041,0.0006499844
7042,0.00065436173
7043,0.0006758389
7044,0.0006894476
7045,0.000671268
7046,0.00063417346
7047,0.0006256201
7048,0.0006450471
7049,0.0007502833
7050,0.0008594264
7051,0.0007883781
7052,0.0006962883
7053,0.00060617184
7054,0.00062234415
7055,0.00072923297
7056,0.00069053203
7057,0.0006605518
7058,0.0006709224
7059,0.0006923935
7060,0.000655902
7061,0.000667059
7062,0.00064586377
7063,0.00064750365
7064,0.00072659936
7065,0.00061149785
7066,0.00068188726
7067,0.0006497581
7068,0.0006033325
7069,0.00060551806
7070,0.0006323205
7071,0.0006305816
7072,0.0006142088
7073,0.0005937589
7074,0.0005816233
7075,0.00054808916
7076,0.0005440129
7077,0.0005425343
7078,0.0005480644
7079,0.0005611189
7080,0.00057148724
7081,0.0005716408
7082,0.0005691383
7083,0.000641864
7084,0.00061810197
7085,0.00062449544
7086,0.0006461612
7087,0.0006393323
7088,0.00062652683
7089,0.00061902497
7090,0.00061137625
7091,0.00062998745
7092,0.00065216527
7093,0.0006235267
7094,0.0005543845
7095,0.0006377444
7096,0.000622144
7097,0.0006192955
7098,0.0006225854
7099,0.0005519386
7100,0.0005605933
7101,0.0005716065
7102,0.0005619654
7103,0.0005494063
7104,0.0005464336
7105,0.0005987571
7106,0.0005389747
7107,0.00058143993
7108,0.0005875157
7109,0.00059816206
7110,0.0006091697
7111,0.0006053074
7112,0.000579176
7113,0.0005630839
7114,0.0005626831
7115,0.00056132715
7116,0.00055993855
7117,0.0005610213
7118,0.00056307873
7119,0.00056614174
7120,0.00053675973
7121,0.00053895597
7122,0.00054026244
7123,0.00055932696
7124,0.0005603074
7125,0.0005441375
7126,0.0005453412
7127,0.0005891167
7128,0.00058556045
7129,0.0005880599
7130,0.0005914314
7131,0.0005709344
7132,0.0005675659
7133,0.0005427536
7134,0.00055057066
7135,0.0005865256
7136,0.0006208364
7137,0.0006189144
7138,0.0006194722
7139,0.00061282347
7140,0.0006013381
7141,0.00056616176
7142,0.0
7143,0.0006013952
7144,0.0006115474
7145,0.0006161477
7146,0.00062225433
7147,0.00058867066
7148,0.00060206064
7149,0.0006274471
7150,0.00061791483
7151,0.0006333502
7152,0.0006710186
7153,0.00064368406
7154,0.0006409732
7155,0.0006320154
7156,0.00065928965
7157,0.0006243573
7158,0.0
7159,0.0
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7166,0.00060500356
7167,0.0006035151
7168,0.00061422965
7169,0.0
7170,0.0005996392
7171,0.0
7172,0.0
7173,0.0
7174,0.0
7175,0.0
7176,0.0
7177,0.0006100717
7178,0.00061414717
7179,0.0006796702
7180,0.0005855305
7181,0.0005808688
7182,0.0
7183,0.0
7184,0.00065995293
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.0
7191,0.0006447609
7192,0.0
7193,0.0
7194,0.0
7195,0.0
7196,0.0
7197,0.000580595
7198,0.00059842085
7199,0.0007145265
7200,0.0007336861
7201,0.00073785486
7202,0.00075312576
7203,0.000794943
7204,0.00077333784
7205,0.0007252337
7206,0.0006743037
7207,0.00065845094
7208,0.0006501008
7209,0.00064938125
7210,0.00066856074
7211,0.0007740326
7212,0.00075949624
7213,0.0006944843
7214,0.0007006315
7215,0.00068210834
7216,0.0006678916
7217,0.0006712608
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0006732002
7223,0.00064437115
7224,0.00065362226
7225,0.00059394137
7226,0.00060570915
7227,0.000593717
7228,0.00064955227
7229,0.000636566
7230,0.00064414815
7231,0.0006290896
7232,0.00062311074
7233,0.0006315204
7234,0.00064263126
7235,0.00064649037
7236,0.0006389002
7237,0.00063201966
7238,0.0006171273
7239,0.0006077482
7240,0.0006325987
7241,0.0006305893
7242,0.00064171356
7243,0.00059130666
7244,0.0005912748
7245,0.0005944126
7246,0.0006002589
7247,0.00066571496
7248,0.0006620373
7249,0.000678845
7250,0.00067101716
7251,0.0006287475
7252,0.0006110741
7253,0.00061560265
7254,0.0006438255
7255,0.0007908395
7256,0.0008746783
7257,0.00071741507
7258,0.0006607932
7259,0.00061656546
7260,0.0006219675
7261,0.00067768845
7262,0.0006607346
7263,0.000653196
7264,0.00065452035
7265,0.0006914583
7266,0.00064344745
7267,0.00063787116
7268,0.0006497176
7269,0.00066170166
7270,0.00072718307
7271,0.00060739875
7272,0.00066587323
7273,0.0006440186
7274,0.000612693
7275,0.0006083057
7276,0.00062649127
7277,0.00063791615
7278,0.0006327275
7279,0.000611482
7280,0.00059160934
7281,0.0005535696
7282,0.00055176567
7283,0.0005560779
7284,0.00056909834
7285,0.0005801756
7286,0.0005850519
7287,0.0005843846
7288,0.0005802064
7289,0.000679391
7290,0.00064667984
7291,0.00061997544
7292,0.00065783877
7293,0.0006889104
7294,0.0006408113
7295,0.00060161354
7296,0.00058695016
7297,0.00059471815
7298,0.0006241498
7299,0.0006211815
7300,0.000551597
7301,0.00063265854
7302,0.0006053906
7303,0.0005961441
7304,0.00061549834
7305,0.00054957735
7306,0.0005568545
7307,0.0005713214
7308,0.00056280295
7309,0.0005483433
7310,0.00054127997
7311,0.00058210554
7312,0.0005340218
7313,0.0005715325
7314,0.000577866
7315,0.00060156424
7316,0.0006394938
7317,0.0006254528
7318,0.00058271055
7319,0.00056271325
7320,0.0005610647
7321,0.0005594358
7322,0.00055609795
7323,0.0005562486
7324,0.00055704976
7325,0.0005578044
7326,0.00053674425
7327,0.000536862
7328,0.00054165826
7329,0.000541573
7330,0.00055807317
7331,0.00056298036
7332,0.0005674937
7333,0.0005649914
7334,0.00056474877
7335,0.00054303656
7336,0.0005407759
7337,0.0005640866
7338,0.0005674454
7339,0.00056383625
7340,0.00057066313
7341,0.0005836711
7342,0.0005897039
7343,0.0006151128
7344,0.0006082631
7345,0.0006077632
7346,0.00059283635
7347,0.0
7348,0.0
7349,0.0005722936
7350,0.0005805575
7351,0.00058646523
7352,0.0005867903
7353,0.0005887058
7354,0.0006006547
7355,0.0005994017
7356,0.0006150579
7357,0.00071457506
7358,0.0006864006
7359,0.0006136781
7360,0.00061235734
7361,0.0006316531
7362,0.0006776233
7363,0.0006555435
7364,0.0
7365,0.0
7366,0.0
7367,0.0
7368,0.0
7369,0.0
7370,0.0
7371,0.0
7372,0.0
7373,0.0
7374,0.0
7375,0.0006126627
7376,0.00061531755
7377,0.0006156654
7378,0.0
7379,0.0
7380,0.00066056335
7381,0.00057482446
7382,0.0005736293
7383,0.000572422
7384,0.0005735809
7385,0.00057742925
7386,0.000585225
7387,0.0005894264
7388,0.0005879676
7389,0.0
7390,0.0
7391,0.0
7392,0.0
7393,0.0
7394,0.0
7395,0.0
7396,0.0
7397,0.0
7398,0.0
7399,0.0
7400,0.0
7401,0.0
7402,0.0006468241
7403,0.0006848019
7404,0.0007189447
7405,0.0007175744
7406,0.00075392384
7407,0.00077050424
7408,0.00072985404
7409,0.00071330945
7410,0.0007039601
7411,0.0006935375
7412,0.0
7413,0.0006514748
7414,0.0006580176
7415,0.0006668056
7416,0.00068150344
7417,0.0006752717
7418,0.0006525615
7419,0.00064451067
7420,0.00065608777
7421,0.00067549426
7422,0.00066524895
7423,0.00067372696
7424,0.00066699967
7425,0.0
7426,0.0
7427,0.0
7428,0.00065353746
7429,0.0006317949
7430,0.00062678254
7431,0.0006574857
7432,0.0006693856
7433,0.0006408251
7434,0.0006420561
7435,0.0
7436,0.00062452693
7437,0.00062621
7438,0.0006189887
7439,0.00062028854
7440,0.0006236072
7441,0.00063237344
7442,0.00064135296
7443,0.0006453258
7444,0.0006410101
7445,0.0006162116
7446,0.0006073315
7447,0.0006142554
7448,0.0006157773
7449,0.0006271341
7450,0.000646641
7451,0.0006594472
7452,0.00066815456
7453,0.0006752114
7454,0.00069491606
7455,0.0006742592
7456,0.0006507875
7457,0.0006173735
7458,0.000612611
7459,0.00062326423
7460,0.0006492908
7461,0.000710704
7462,0.00072699593
7463,0.0006849446
7464,0.0006655181
7465,0.0006686428
7466,0.000675727
7467,0.00063263194
7468,0.0006047493
7469,0.0006037023
7470,0.00056238315
7471,0.00060973014
7472,0.00060800934
7473,0.0005581507
7474,0.0006431419
7475,0.00057261
7476,0.00058204547
7477,0.0007180462
7478,0.0007292787
7479,0.00065135834
7480,0.00064002984
7481,0.0006308625
7482,0.00062008254
7483,0.00061537395
7484,0.00062102097
7485,0.00061772123
7486,0.00064990623
7487,0.0005630495
7488,0.0005656912
7489,0.00057553704
7490,0.0005826905
7491,0.00057991355
7492,0.00057323684
7493,0.00063987693
7494,0.00062605826
7495,0.00064205565
7496,0.00065324124
7497,0.00061933044
7498,0.00055489625
7499,0.0005885869
7500,0.00059439725
7501,0.0005651171
7502,0.00055074826
7503,0.0005935389
7504,0.0005964962
7505,0.00055031263
7506,0.00054837065
7507,0.0005494586
7508,0.0005432047
7509,0.0005351588
7510,0.0005385199
7511,0.00058164855
7512,0.00060338556
7513,0.0006438541
7514,0.0006043035
7515,0.0005838219
7516,0.0005880947
7517,0.00058420247
7518,0.00059337326
7519,0.00060814735
7520,0.00060750515
7521,0.000622596
7522,0.0005539398
7523,0.00054129254
7524,0.00053310744
7525,0.0005301279
7526,0.0005631819
7527,0.00056463183
7528,0.0005666478
7529,0.0005616992
7530,0.00055625645
7531,0.00055558945
7532,0.0005695895
7533,0.000534748
7534,0.00054117566
7535,0.0005445146
7536,0.00055966363
7537,0.00055637147
7538,0.00056333037
7539,0.000567324
7540,0.0005682058
7541,0.0005993277
7542,0.00059580297
7543,0.00056769565
7544,0.00057004386
7545,0.0005889254
7546,0.0005924653
7547,0.00054992374
7548,0.0005540608
7549,0.00060578407
7550,0.00059726875
7551,0.00059860694
7552,0.0
7553,0.0
7554,0.0005932726
7555,0.00061007246
7556,0.0005789196
7557,0.0005785927
7558,0.0005789562
7559,0.0005863978
7560,0.0005995209
7561,0.0005971789
7562,0.0006243306
7563,0.0006617548
7564,0.00062218413
7565,0.0006062887
7566,0.00062334986
7567,0.00065624696
7568,0.00070214656
7569,0.00066623837
7570,0.0
7571,0.0
7572,0.0
7573,0.0
7574,0.0
7575,0.0
7576,0.0
7577,0.0
7578,0.0
7579,0.0
7580,0.0
7581,0.0
7582,0.0
7583,0.00060638395
7584,0.0006256053
7585,0.00060706417
7586,0.00061120425
7587,0.00067214086
7588,0.00067365845
7589,0.00057524804
7590,0.0005778045
7591,0.0005797064
7592,0.00058074435
7593,0.00058591936
7594,0.0005916059
7595,0.00059584144
7596,0.00060307886
7597,0.0
7598,0.0
7599,0.0
7600,0.0006491617
7601,0.000641998
7602,0.0006381576
7603,0.0
7604,0.0006316553
7605,0.00066201034
7606,0.0006630732
7607,0.00065152365
7608,0.0006658571
7609,0.0007700205
7610,0.00078149844
7611,0.00074996555
7612,0.0007815212
7613,0.00082030124
7614,0.0007861202
7615,0.00077058515
7616,0.0006744468
7617,0.00068153534
7618,0.00066981034
7619,0.0006518145
7620,0.0006661486
7621,0.00067776756
7622,0.0006837915
7623,0.0006580722
7624,0.0006414875
7625,0.00066167716
7626,0.0006622771
7627,0.00065997016
7628,0.0
7629,0.0006483077
7630,0.00064611924
7631,0.0
7632,0.0
7633,0.0
7634,0.00063401816
7635,0.0
7636,0.00062315946
7637,0.0006330615
7638,0.00062052393
7639,0.0
7640,0.0006127388
7641,0.0
7642,0.0
7643,0.0006098392
7644,0.00060927344
7645,0.00061125774
7646,0.00061074103
7647,0.00061798544
7648,0.000635648
7649,0.0007078696
7650,0.0007227217
7651,0.00069578784
7652,0.0006750615
7653,0.00067529676
7654,0.0
7655,0.0
7656,0.00062650774
7657,0.00065170304
7658,0.00066965
7659,0.00067040883
7660,0.000695939
7661,0.0006838469
7662,0.00065384834
7663,0.0006305221
7664,0.00063105597
7665,0.0006502658
7666,0.0006639636
7667,0.0006638813
7668,0.0006377165
7669,0.00062906404
7670,0.00062952423
7671,0.00063357246
7672,0.00063972897
7673,0.00065198005
7674,0.00062928663
7675,0.0006025821
7676,0.00058828865
7677,0.0006377478
7678,0.00067165267
7679,0.0006067384
7680,0.00059898605
7681,0.0006597249
7682,0.0006725804
7683,0.0005757007
7684,0.0006293423
7685,0.0006538881
7686,0.0006465554
7687,0.00064001285
7688,0.0006353323
7689,0.0006089998
7690,0.00060901616
7691,0.0006210632
7692,0.00067028165
7693,0.0006084688
7694,0.00061383395
7695,0.00062364206
7696,0.00066798454
7697,0.00065642706
7698,0.0006301555
7699,0.00061260315
7700,0.0006289415
7701,0.0006447016
7702,0.0006308538
7703,0.00061663403
7704,0.00060554757
7705,0.0006276155
7706,0.00068558875
7707,0.00058328145
7708,0.0005747651
7709,0.00056341366
7710,0.00055025454
7711,0.00054335856
7712,0.00059143454
7713,0.0005429664
7714,0.0005446628
7715,0.0005391031
7716,0.0005352706
7717,0.0005326917
7718,0.00054078404
7719,0.00054888584
7720,0.000581724
7721,0.0005913575
7722,0.00062209164
7723,0.00063521095
7724,0.00064078765
7725,0.0006476658
7726,0.0006485716
7727,0.0006315126
7728,0.00054122484
7729,0.00052983186
7730,0.0005289717
7731,0.00052865635
7732,0.00055825576
7733,0.0005640783
